Time_min,Temp_C,Mass_mg,Heat_Flow_mW
1.6125,67.99768,28.94637,-19.40546
1.620833,68.17962,28.94613,-19.70822
1.629167,68.35988,28.9458,-20.00986
1.6375,68.54986,28.94556,-20.30792
1.645834,68.73565,28.94528,-20.60436
1.654167,68.92107,28.945,-20.89949
1.6625,69.10535,28.94472,-21.19419
1.670834,69.29414,28.94438,-21.48533
1.679166,69.47722,28.94414,-21.77592
1.6875,69.66682,28.94378,-22.06077
1.695834,69.85261,28.9435,-22.34573
1.704166,70.0395,28.94309,-22.62723
1.7125,70.2253,28.94277,-22.90747
1.720833,70.41751,28.9424,-23.18195
1.729166,70.60035,28.94204,-23.4594
1.7375,70.7932,28.94172,-23.73095
1.745833,70.97606,28.9413,-24.00324
1.754167,71.16437,28.94094,-24.27213
1.7625,71.3535,28.94052,-24.5381
1.770834,71.54512,28.94019,-24.8014
1.779167,71.73084,28.93976,-25.06366
1.7875,71.91701,28.9394,-25.32459
1.795834,72.10694,28.93898,-25.58124
1.804166,72.29884,28.93853,-25.835
1.8125,72.48725,28.93808,-26.086
1.820834,72.68224,28.9376,-26.3327
1.829166,72.87397,28.93719,-26.57774
1.8375,73.06582,28.93672,-26.81959
1.845833,73.24692,28.93623,-27.0642
1.854166,73.44093,28.93568,-27.30134
1.8625,73.63258,28.93516,-27.53673
1.870833,73.821,28.93458,-27.77083
1.879167,74.00532,28.93412,-28.0041
1.8875,74.2001,28.93356,-28.22934
1.895834,74.39381,28.93304,-28.45215
1.904167,74.58139,28.93248,-28.67542
1.9125,74.77422,28.93189,-28.8945
1.920834,74.96347,28.93134,-29.11238
1.929166,75.14168,28.93068,-29.33264
1.9375,75.33238,28.93018,-29.54441
1.945834,75.52039,28.92952,-29.75598
1.954166,75.71812,28.92902,-29.96006
1.9625,75.9088,28.92834,-30.16387
1.970833,76.10009,28.92775,-30.36584
1.979166,76.29043,28.92717,-30.56536
1.9875,76.4798,28.92654,-30.76184
1.995833,76.66953,28.926,-30.95422
2.004166,76.85969,28.9253,-31.14539
2.0125,77.04739,28.92482,-31.33306
2.020833,77.24201,28.92414,-31.51446
2.029167,77.43155,28.92364,-31.69476
2.0375,77.61882,28.92297,-31.87322
2.045834,77.80581,28.92242,-32.04841
2.054166,77.99599,28.92186,-32.21936
2.0625,78.18513,28.92117,-32.388
2.070834,78.37701,28.9207,-32.55206
2.079166,78.56261,28.91991,-32.71667
2.0875,78.75121,28.91947,-32.87533
2.095833,78.93374,28.91874,-33.03594
2.104167,79.12369,28.91818,-33.1905
2.1125,79.30889,28.91753,-33.34353
2.120834,79.50401,28.91688,-33.48813
2.129166,79.69071,28.91625,-33.63491
2.1375,79.87379,28.91553,-33.77947
2.145833,80.06262,28.91492,-33.91939
2.154167,80.24676,28.91418,-34.05966
2.1625,80.4342,28.91356,-34.195
2.170834,80.61939,28.91276,-34.3284
2.179166,80.8061,28.91214,-34.4571
2.1875,80.9983,28.91138,-34.5805
2.195834,81.18046,28.91066,-34.70598
2.204166,81.36003,28.90992,-34.83136
2.2125,81.55092,28.90916,-34.94806
2.220833,81.73444,28.90842,-35.06604
2.229167,81.919,28.90765,-35.17964
2.2375,82.11255,28.90686,-35.28503
2.245834,82.29219,28.90615,-35.39496
2.254166,82.47522,28.90536,-35.5011
2.2625,82.66326,28.90455,-35.60256
2.270833,82.84606,28.90377,-35.70338
2.279167,83.03272,28.90292,-35.79998
2.2875,83.21059,28.90218,-35.89756
2.295834,83.39122,28.9013,-35.99146
2.304166,83.57228,28.90054,-36.08291
2.3125,83.75082,28.89971,-36.17285
2.320834,83.93994,28.8989,-36.2545
2.329166,84.12168,28.89808,-36.33768
2.3375,84.30176,28.89719,-36.41907
2.345833,84.48081,28.89638,-36.49784
2.354167,84.66919,28.89545,-36.56894
2.3625,84.84804,28.89466,-36.64328
2.370834,85.0288,28.89374,-36.71458
2.379166,85.20514,28.8929,-36.78412
2.3875,85.38782,28.89196,-36.84784
2.395833,85.57179,28.89106,-36.90848
2.404167,85.74894,28.89014,-36.97069
2.4125,85.93274,28.88916,-37.02765
2.420834,86.11031,28.88828,-37.08512
2.429166,86.28418,28.88726,-37.14171
2.4375,86.45972,28.88639,-37.1955
2.445834,86.64087,28.88539,-37.24329
2.454166,86.82556,28.8845,-37.28641
2.4625,86.99969,28.8835,-37.33418
2.470833,87.17481,28.88253,-37.37876
2.479167,87.34954,28.88156,-37.42188
2.4875,87.52782,28.88056,-37.4606
2.495834,87.70418,28.87959,-37.49734
2.504166,87.88697,28.87854,-37.52828
2.5125,88.06566,28.87758,-37.55889
2.520833,88.23874,28.8765,-37.59002
2.529167,88.41062,28.87549,-37.6209
2.5375,88.58472,28.87437,-37.64893
2.545834,88.75947,28.87334,-37.67375
2.554166,88.93325,28.87222,-37.69712
2.5625,89.10918,28.8711,-37.7168
2.570834,89.28494,28.87002,-37.73459
2.579166,89.45851,28.86885,-37.752
2.5875,89.63355,28.86778,-37.76704
2.595833,89.80676,28.86656,-37.78231
2.604167,89.97691,28.86546,-37.79669
2.6125,90.14982,28.86426,-37.80704
2.620834,90.3184,28.86316,-37.81772
2.629166,90.49293,28.86195,-37.82361
2.6375,90.66342,28.86078,-37.82924
2.645833,90.83692,28.85963,-37.8305
2.654167,91.00294,28.8584,-37.83528
2.6625,91.17569,28.85728,-37.83466
2.670834,91.34172,28.856,-37.83508
2.679166,91.51624,28.85489,-37.82838
2.6875,91.68004,28.85361,-37.82724
2.695834,91.85655,28.85238,-37.81663
2.704166,92.03036,28.85115,-37.80525
2.7125,92.20118,28.8499,-37.7934
2.720833,92.3696,28.8487,-37.78184
2.729167,92.53746,28.84734,-37.7693
2.7375,92.70399,28.84617,-37.75457
2.745834,92.86856,28.84479,-37.73903
2.754166,93.04116,28.84356,-37.71798
2.7625,93.20746,28.8422,-37.6987
2.770833,93.37641,28.84089,-37.67563
2.779167,93.54389,28.83962,-37.65208
2.7875,93.71056,28.83817,-37.62731
2.795834,93.8717,28.83694,-37.60446
2.804166,94.03629,28.8355,-37.57866
2.8125,94.20395,28.83425,-37.54972
2.820834,94.36879,28.8328,-37.52163
2.829166,94.53632,28.83152,-37.49065
2.8375,94.69982,28.83008,-37.45918
2.845833,94.86376,28.82871,-37.4263
2.854167,95.02759,28.82735,-37.39264
2.8625,95.18624,28.82584,-37.36038
2.870834,95.35165,28.82454,-37.32286
2.879166,95.516,28.82293,-37.28474
2.8875,95.68137,28.82158,-37.24431
2.895833,95.84726,28.82,-37.20229
2.904167,96.00587,28.81856,-37.16233
2.9125,96.16431,28.817,-37.12114
2.920834,96.32782,28.81546,-37.07726
2.929166,96.48719,28.81394,-37.034
2.9375,96.6537,28.81228,-36.98547
2.945834,96.81913,28.81082,-36.9364
2.954166,96.98076,28.80915,-36.88872
2.9625,97.13879,28.80769,-36.842
2.970833,97.29664,28.806,-36.79375
2.979167,97.45954,28.80447,-36.74207
2.9875,97.61957,28.80282,-36.69065
2.995834,97.78509,28.80122,-36.63518
3.004166,97.94701,28.79965,-36.57931
3.0125,98.10449,28.79795,-36.52554
3.020833,98.26374,28.79638,-36.46998
3.029167,98.42734,28.79465,-36.41086
3.0375,98.58281,28.79309,-36.35492
3.045834,98.74045,28.79135,-36.29722
3.054166,98.90311,28.7897,-36.23667
3.0625,99.06531,28.78796,-36.1746
3.070834,99.22522,28.78629,-36.11283
3.079166,99.38191,28.7846,-36.0521
3.0875,99.53876,28.78281,-35.99088
3.095833,99.70014,28.78108,-35.92618
3.104167,99.85491,28.77926,-35.86331
3.1125,100.0137,28.77752,-35.79756
3.120834,100.1703,28.7757,-35.73254
3.129166,100.327,28.77396,-35.66667
3.1375,100.4804,28.77215,-35.60136
3.145833,100.6367,28.77038,-35.53422
3.154167,100.7963,28.76852,-35.46481
3.1625,100.9514,28.76672,-35.39702
3.170834,101.103,28.76491,-35.3302
3.179166,101.2604,28.7631,-35.25947
3.1875,101.4209,28.76132,-35.18725
3.195834,101.5733,28.75954,-35.11914
3.204167,101.7366,28.75765,-35.04419
3.2125,101.8873,28.7558,-34.97446
3.220833,102.0414,28.75394,-34.9025
3.229167,102.1973,28.75203,-34.829
3.2375,102.3577,28.75022,-34.75382
3.245834,102.5143,28.7482,-34.67898
3.254166,102.6679,28.74639,-34.60615
3.2625,102.8207,28.7444,-34.5332
3.270833,102.9814,28.7425,-34.45572
3.279167,103.1379,28.74046,-34.37898
3.2875,103.2906,28.73851,-34.30409
3.295833,103.4466,28.73656,-34.22803
3.304166,103.6028,28.73452,-34.15105
3.3125,103.7576,28.7326,-34.07384
3.320834,103.9136,28.73047,-33.99536
3.329167,104.0703,28.72854,-33.91612
3.3375,104.2239,28.72636,-33.83812
3.345833,104.3708,28.72441,-33.76361
3.354167,104.533,28.72232,-33.68026
3.3625,104.6851,28.72024,-33.60275
3.370834,104.8382,28.7182,-33.52405
3.379166,104.9935,28.71596,-33.44333
3.3875,105.1511,28.714,-33.36175
3.395833,105.3044,28.71172,-33.28269
3.404167,105.4542,28.70972,-33.20487
3.4125,105.6094,28.7075,-33.12417
3.420833,105.7643,28.70543,-33.04289
3.429166,105.9193,28.70328,-32.96116
3.4375,106.0728,28.70106,-32.88044
3.445834,106.2285,28.69899,-32.79812
3.454167,106.3828,28.69668,-32.71624
3.4625,106.5356,28.69464,-32.63532
3.470833,106.6841,28.69231,-32.5565
3.479167,106.8409,28.69016,-32.47283
3.4875,106.994,28.68789,-32.39084
3.495834,107.1445,28.68565,-32.31041
3.504166,107.3064,28.68342,-32.2249
3.5125,107.4634,28.68104,-32.14136
3.520833,107.6146,28.67887,-32.06095
3.529167,107.7662,28.67644,-31.98055
3.5375,107.924,28.67426,-31.89722
3.545833,108.0762,28.67185,-31.8157
3.554166,108.231,28.66956,-31.73264
3.5625,108.3785,28.6673,-31.6535
3.570834,108.5336,28.66487,-31.57072
3.579167,108.687,28.66264,-31.48851
3.5875,108.8431,28.66012,-31.40485
3.595833,108.9976,28.65787,-31.32297
3.604167,109.1499,28.65541,-31.24184
3.6125,109.299,28.65306,-31.16184
3.620834,109.4564,28.65066,-31.07826
3.629166,109.6162,28.64818,-30.9938
3.6375,109.7713,28.6458,-30.91175
3.645833,109.9142,28.64324,-30.83535
3.654167,110.0716,28.6409,-30.75244
3.6625,110.2247,28.63833,-30.67148
3.670833,110.3809,28.63595,-30.58891
3.679166,110.5343,28.6334,-30.50702
3.6875,110.6896,28.63085,-30.42492
3.695834,110.8424,28.62842,-30.34405
3.704167,110.9968,28.62578,-30.2628
3.7125,111.1484,28.62334,-30.18291
3.720833,111.3,28.62068,-30.10342
3.729167,111.4546,28.61812,-30.02274
3.7375,111.6126,28.6155,-29.94062
3.745834,111.7711,28.61284,-29.85817
3.754166,111.9226,28.61029,-29.7794
3.7625,112.0768,28.60756,-29.69983
3.770833,112.2321,28.60498,-29.62
3.779167,112.3827,28.60221,-29.54218
3.7875,112.5414,28.59956,-29.46053
3.795833,112.6984,28.5968,-29.3805
3.804166,112.8532,28.59406,-29.30111
3.8125,113.0076,28.59148,-29.22164
3.820834,113.1664,28.58862,-29.14068
3.829167,113.3145,28.586,-29.06514
3.8375,113.4676,28.58307,-28.9881
3.845833,113.6225,28.58037,-28.90996
3.854167,113.7789,28.5775,-28.83106
3.8625,113.9336,28.57466,-28.75289
3.870834,114.0883,28.5719,-28.6755
3.879166,114.2412,28.56893,-28.59893
3.8875,114.3982,28.5662,-28.52082
3.895833,114.5603,28.56312,-28.44115
3.904167,114.7132,28.56033,-28.36504
3.9125,114.8754,28.55725,-28.28584
3.920833,115.0297,28.55439,-28.2105
3.929166,115.1862,28.55142,-28.13436
3.9375,115.3404,28.54838,-28.05916
3.945834,115.496,28.54551,-27.98425
3.954167,115.6515,28.54234,-27.90969
3.9625,115.8044,28.53953,-27.83661
3.970833,115.9648,28.53628,-27.76078
3.979167,116.1197,28.53338,-27.68765
3.9875,116.2723,28.53023,-27.6164
3.995834,116.4336,28.52719,-27.54128
4.004166,116.5847,28.52412,-27.46954
4.0125,116.7437,28.5209,-27.39573
4.020834,116.9008,28.51792,-27.32308
4.029167,117.0548,28.51462,-27.252
4.0375,117.2146,28.51158,-27.1791
4.045833,117.3692,28.5082,-27.10864
4.054167,117.5301,28.5051,-27.03635
4.0625,117.6856,28.50181,-26.96596
4.070833,117.8444,28.49859,-26.8947
4.079167,118.0022,28.49534,-26.82462
4.0875,118.1564,28.49203,-26.75706
4.095833,118.3108,28.48882,-26.68974
4.104166,118.4668,28.48539,-26.62226
4.1125,118.6278,28.48211,-26.55239
4.120834,118.7878,28.47871,-26.483
4.129166,118.9481,28.47539,-26.41386
4.1375,119.1062,28.47197,-26.34594
4.145834,119.2584,28.46855,-26.28055
4.154167,119.4164,28.4651,-26.21342
4.1625,119.5786,28.46168,-26.14538
4.170833,119.7384,28.45818,-26.07795
4.179167,119.8983,28.4547,-26.01058
4.1875,120.054,28.45123,-25.94534
4.195833,120.2141,28.44766,-25.87974
4.204167,120.3686,28.44412,-25.81715
4.2125,120.5293,28.44049,-25.75214
4.220833,120.6924,28.43694,-25.68622
4.229166,120.8508,28.43332,-25.62263
4.2375,121.0077,28.42974,-25.56016
4.245834,121.1666,28.42603,-25.49715
4.254166,121.3283,28.42237,-25.43328
4.2625,121.4829,28.4187,-25.37246
4.270834,121.649,28.41498,-25.30781
4.279167,121.808,28.41132,-25.24535
4.2875,121.97,28.40754,-25.18178
4.295833,122.1301,28.40387,-25.11984
4.304167,122.2911,28.40001,-25.05848
4.3125,122.4474,28.39625,-24.99948
4.320833,122.6103,28.39235,-24.93763
4.329167,122.7712,28.38854,-24.87646
4.3375,122.9315,28.38469,-24.81652
4.345833,123.0914,28.38074,-24.7569
4.354166,123.2542,28.37689,-24.69653
4.3625,123.4128,28.37282,-24.63836
4.370834,123.5757,28.369,-24.57957
4.379166,123.7336,28.36492,-24.52272
4.3875,123.8981,28.36104,-24.46372
4.395834,124.0576,28.35694,-24.40676
4.404167,124.2231,28.35295,-24.34863
4.4125,124.3857,28.34889,-24.29197
4.420833,124.5469,28.34476,-24.23578
4.429167,124.7126,28.34079,-24.1789
4.4375,124.8822,28.3365,-24.121
4.445833,125.045,28.33253,-24.06556
4.454167,125.2086,28.32815,-24.00972
4.4625,125.3747,28.32404,-23.95344
4.470833,125.5408,28.31975,-23.89766
4.479166,125.7054,28.31556,-23.84268
4.4875,125.8684,28.31136,-23.78834
4.495834,126.0319,28.30696,-23.73452
4.504166,126.1929,28.30278,-23.68181
4.5125,126.3562,28.29826,-23.62816
4.520834,126.5198,28.29406,-23.57523
4.529167,126.6836,28.28956,-23.52242
4.5375,126.847,28.28528,-23.47016
4.545833,127.0145,28.28079,-23.41678
4.554167,127.1825,28.27628,-23.36364
4.5625,127.3428,28.2718,-23.31322
4.570833,127.5101,28.26709,-23.2614
4.579167,127.6774,28.2626,-23.21
4.5875,127.8436,28.25767,-23.159
4.595833,128.0077,28.25306,-23.10916
4.604166,128.173,28.24809,-23.05928
4.6125,128.3364,28.2432,-23.01039
4.620834,128.502,28.23822,-22.9614
4.629166,128.6668,28.2331,-22.91281
4.6375,128.831,28.22812,-22.8644
4.645834,128.9955,28.22275,-22.81629
4.654167,129.1586,28.2176,-22.7688
4.6625,129.3246,28.21213,-22.72038
4.670833,129.4913,28.20684,-22.67247
4.679167,129.6502,28.20136,-22.62734
4.6875,129.8213,28.19585,-22.57918
4.695833,129.9916,28.19033,-22.53193
4.704167,130.1549,28.18462,-22.48701
4.7125,130.3264,28.179,-22.44056
4.720833,130.4928,28.1732,-22.39609
4.729166,130.6627,28.16753,-22.35106
4.7375,130.823,28.16172,-22.30928
4.745834,130.9878,28.156,-22.26697
4.754166,131.1556,28.15022,-22.22392
4.7625,131.3206,28.14432,-22.18248
4.770834,131.4896,28.1385,-22.13964
4.779167,131.6546,28.13246,-22.09834
4.7875,131.8267,28.12652,-22.05548
4.795833,131.9976,28.12045,-22.0132
4.804167,132.1631,28.1143,-21.9727
4.8125,132.3288,28.1081,-21.93218
4.820833,132.4971,28.10173,-21.89122
4.829167,132.6676,28.09534,-21.84978
4.8375,132.8361,28.08878,-21.80934
4.845833,133.0052,28.08225,-21.7685
4.854166,133.1721,28.07562,-21.72879
4.8625,133.3408,28.06896,-21.68854
4.870834,133.5098,28.06227,-21.64844
4.879166,133.6772,28.05544,-21.60836
4.8875,133.8479,28.04875,-21.56705
4.895834,134.0122,28.04186,-21.52764
4.904167,134.1831,28.0351,-21.48629
4.9125,134.3554,28.02805,-21.44492
4.920833,134.5217,28.02095,-21.40475
4.929167,134.6921,28.01356,-21.3635
4.9375,134.8617,28.00596,-21.32233
4.945833,135.0342,27.99838,-21.28031
4.954167,135.2031,27.99042,-21.23915
4.9625,135.3759,27.98252,-21.19735
4.970833,135.543,27.97412,-21.1575
4.979166,135.7142,27.96578,-21.11648
4.9875,135.8847,27.95714,-21.07615
4.995834,136.0544,27.94844,-21.03558
5.004166,136.2253,27.93973,-20.99499
5.0125,136.3958,27.93088,-20.95424
5.020834,136.5702,27.92217,-20.91264
5.029167,136.738,27.91306,-20.87303
5.0375,136.9068,27.9042,-20.83258
5.045833,137.0825,27.89503,-20.79063
5.054167,137.2511,27.886,-20.75133
5.0625,137.4213,27.87683,-20.71204
5.070833,137.5925,27.86762,-20.67273
5.079167,137.7669,27.8585,-20.63331
5.0875,137.9362,27.84917,-20.59544
5.095833,138.1049,27.8401,-20.55832
5.104166,138.2767,27.83076,-20.52108
5.1125,138.4488,27.82154,-20.48363
5.120834,138.6177,27.81218,-20.44788
5.129166,138.7898,27.80284,-20.4119
5.1375,138.9606,27.79356,-20.3759
5.145834,139.1362,27.78421,-20.33869
5.154167,139.3086,27.77497,-20.30256
5.1625,139.4797,27.76559,-20.26702
5.170833,139.6498,27.75632,-20.23136
5.179167,139.8185,27.74692,-20.19616
5.1875,139.9934,27.73761,-20.15946
5.195833,140.1704,27.7284,-20.12242
5.204167,140.3466,27.71906,-20.08582
5.2125,140.5171,27.70981,-20.05034
5.220833,140.6879,27.7004,-20.01461
5.229166,140.8639,27.69101,-19.97774
5.2375,141.0284,27.68148,-19.94313
5.245834,141.2074,27.67187,-19.90559
5.254166,141.3783,27.66213,-19.87058
5.2625,141.5503,27.65216,-19.83534
5.270834,141.7246,27.64216,-19.80034
5.279168,141.8916,27.63194,-19.76752
5.2875,142.0676,27.62174,-19.73323
5.295832,142.2447,27.61145,-19.69917
5.304168,142.4146,27.6012,-19.66752
5.3125,142.5842,27.59092,-19.63668
5.320832,142.7584,27.58059,-19.60571
5.329168,142.9308,27.57032,-19.57527
5.3375,143.101,27.56,-19.54572
5.345832,143.2772,27.54976,-19.51528
5.354166,143.4398,27.53936,-19.48732
5.3625,143.6158,27.52893,-19.4572
5.370834,143.7862,27.51846,-19.42794
5.379166,143.9634,27.50789,-19.39784
5.3875,144.1334,27.49728,-19.36895
5.395834,144.3102,27.4866,-19.33909
5.404168,144.4821,27.47596,-19.31005
5.4125,144.6571,27.4653,-19.28046
5.420832,144.8284,27.45459,-19.25157
5.429168,144.998,27.44392,-19.22311
5.4375,145.1753,27.43322,-19.19384
5.445832,145.3516,27.4226,-19.16495
5.454168,145.5184,27.41177,-19.13828
5.4625,145.6925,27.40095,-19.11098
5.470832,145.8618,27.38997,-19.08503
5.479166,146.0316,27.37886,-19.05928
5.4875,146.2037,27.36774,-19.03313
5.495834,146.377,27.35637,-19.00774
5.504166,146.5475,27.34513,-18.9832
5.5125,146.722,27.33369,-18.95883
5.520834,146.8951,27.32232,-18.93466
5.529168,147.0699,27.31084,-18.91078
5.5375,147.2347,27.29938,-18.88934
5.545832,147.4068,27.28794,-18.86628
5.554168,147.5816,27.27643,-18.84292
5.5625,147.7562,27.26498,-18.81998
