Time_min,Temp_C,Mass_mg,Heat_Flow_mW
3.520833,108.7096,9.899598,-17.52321
3.529167,108.8654,9.897284,-17.46718
3.5375,109.0189,9.894842,-17.4115
3.545833,109.1634,9.892343,-17.35795
3.554166,109.3193,9.889644,-17.30163
3.5625,109.4649,9.886895,-17.24794
3.570834,109.6247,9.883965,-17.19044
3.579167,109.7761,9.880981,-17.13524
3.5875,109.9309,9.877837,-17.07989
3.595833,110.0846,9.874481,-17.0247
3.604167,110.2354,9.871039,-16.97022
3.6125,110.3898,9.867368,-16.91534
3.620834,110.5405,9.863642,-16.8622
3.629166,110.6923,9.859631,-16.8092
3.6375,110.8472,9.855653,-16.75581
3.645833,111.0015,9.851376,-16.70303
3.654167,111.155,9.847039,-16.65076
3.6625,111.3091,9.842512,-16.59875
3.670833,111.4624,9.837947,-16.54758
3.679166,111.6203,9.833391,-16.49546
3.6875,111.7746,9.82871,-16.44475
3.695834,111.9221,9.824165,-16.39641
3.704167,112.0818,9.819493,-16.3452
3.7125,112.2323,9.81503,-16.29695
3.720833,112.3825,9.810387,-16.24892
3.729167,112.5385,9.806,-16.19975
3.7375,112.6916,9.801629,-16.15215
3.745834,112.8428,9.797405,-16.10519
3.754166,112.9952,9.79325,-16.05827
3.7625,113.1497,9.789118,-16.01104
3.770833,113.3078,9.785186,-15.9636
3.779167,113.4535,9.781141,-15.9192
3.7875,113.6051,9.777335,-15.87429
3.795833,113.7569,9.773352,-15.82909
3.804166,113.9125,9.769566,-15.78349
3.8125,114.0646,9.765642,-15.73912
3.820834,114.2154,9.761812,-15.69516
3.829167,114.3755,9.757966,-15.64978
3.8375,114.5335,9.754078,-15.60492
3.845833,114.6868,9.750288,-15.5619
3.854167,114.8399,9.746272,-15.51946
3.8625,114.9928,9.742486,-15.47706
3.870834,115.148,9.738328,-15.43395
3.879166,115.3045,9.734353,-15.39115
3.8875,115.4576,9.730181,-15.349
3.895833,115.6139,9.725949,-15.30694
3.904167,115.7668,9.721704,-15.26599
3.9125,115.9207,9.717234,-15.22535
3.920833,116.0749,9.712938,-15.18485
3.929166,116.2318,9.708316,-15.14398
3.9375,116.3827,9.70393,-15.10442
3.945834,116.5394,9.699242,-15.06404
3.954167,116.6957,9.694774,-15.02368
3.9625,116.8518,9.690197,-14.98308
3.970833,117.0023,9.685574,-14.94475
3.979167,117.1587,9.681049,-14.905
3.9875,117.3124,9.676215,-14.86626
3.995834,117.4686,9.671587,-14.82739
4.004166,117.6236,9.666664,-14.7891
4.0125,117.7752,9.661926,-14.75184
4.020834,117.9342,9.657012,-14.71331
4.029167,118.0887,9.652134,-14.67596
4.0375,118.2444,9.64727,-14.63849
4.045833,118.3972,9.642297,-14.60229
4.054167,118.5535,9.637544,-14.5655
4.0625,118.7127,9.632578,-14.52849
4.070833,118.8688,9.62789,-14.49203
4.079167,119.0199,9.623134,-14.45677
4.0875,119.177,9.618449,-14.42059
4.095833,119.336,9.613749,-14.38362
4.104166,119.4913,9.608992,-14.3477
4.1125,119.6493,9.604278,-14.31157
4.120834,119.8066,9.599472,-14.27614
4.129166,119.9613,9.594735,-14.24141
4.1375,120.1185,9.589825,-14.20617
4.145834,120.2843,9.585028,-14.16952
4.154167,120.4392,9.580049,-14.1354
4.1625,120.5962,9.575039,-14.10064
4.170833,120.7566,9.569947,-14.06512
4.179167,120.9132,9.564772,-14.0312
4.1875,121.0747,9.559519,-13.99601
4.195833,121.2284,9.554131,-13.96254
4.204167,121.3829,9.54865,-13.92937
4.2125,121.5447,9.543075,-13.89432
4.220833,121.7029,9.537408,-13.86032
4.229166,121.8642,9.531668,-13.82541
4.2375,122.0192,9.525897,-13.79183
4.245834,122.1784,9.519992,-13.75774
4.254166,122.34,9.514044,-13.72374
4.2625,122.5025,9.507986,-13.68916
4.270834,122.6608,9.501975,-13.65581
4.279167,122.8136,9.495942,-13.62359
4.2875,122.9767,9.489959,-13.58966
4.295833,123.1339,9.483944,-13.55756
4.304167,123.296,9.478009,-13.52448
4.3125,123.4548,9.472081,-13.49235
4.320833,123.6183,9.466242,-13.45896
4.329167,123.7738,9.460493,-13.42729
4.3375,123.9408,9.454804,-13.39365
4.345833,124.1032,9.449254,-13.36136
4.354166,124.2611,9.443758,-13.33013
4.3625,124.4219,9.438316,-13.29822
4.370834,124.5814,9.432915,-13.26639
4.379166,124.7454,9.427585,-13.23376
4.3875,124.902,9.422216,-13.20264
4.395834,125.0686,9.416847,-13.1698
4.404167,125.2351,9.411388,-13.13735
4.4125,125.396,9.405889,-13.10591
4.420833,125.5592,9.40035,-13.07349
4.429167,125.7188,9.394758,-13.04219
4.4375,125.8817,9.389101,-13.0107
4.445833,126.0451,9.383391,-12.97907
4.454167,126.2108,9.37757,-12.94732
4.4625,126.3708,9.371661,-12.91658
