Time_min,Temp_C,Mass_mg,Heat_Flow_mW
2.070834,79.14692,11.08544,-17.59366
2.079166,79.33922,11.08562,-17.69443
2.0875,79.53588,11.08548,-17.79202
2.095833,79.72662,11.0857,-17.88966
2.104167,79.91881,11.08558,-17.98508
2.1125,80.1087,11.08579,-18.08056
2.120834,80.3022,11.08574,-18.17344
2.129166,80.4906,11.08591,-18.2658
2.1375,80.68225,11.08594,-18.35486
2.145833,80.87493,11.086,-18.44152
2.154167,81.06425,11.08614,-18.52762
2.1625,81.25682,11.08603,-18.61133
2.170834,81.44537,11.08628,-18.69537
2.179166,81.63435,11.08616,-18.77625
2.1875,81.82769,11.08636,-18.85389
2.195834,82.01964,11.08632,-18.92896
2.204166,82.20594,11.08648,-19.00463
2.2125,82.39728,11.08644,-19.07732
2.220833,82.58536,11.08654,-19.14897
2.229167,82.77958,11.08659,-19.2171
2.2375,82.96734,11.08659,-19.2847
2.245834,83.15594,11.0868,-19.34982
2.254166,83.34387,11.08671,-19.41316
2.2625,83.53624,11.08691,-19.47364
2.270833,83.72398,11.08684,-19.53351
2.279167,83.9127,11.08698,-19.59115
2.2875,84.09618,11.08689,-19.6493
2.295834,84.28351,11.08711,-19.70395
2.304166,84.46772,11.08704,-19.75799
2.3125,84.65301,11.08715,-19.81046
2.320834,84.83392,11.08723,-19.86294
2.329166,85.02101,11.08716,-19.91302
2.3375,85.20526,11.0873,-19.96132
2.345833,85.39278,11.08726,-20.00694
2.354167,85.57755,11.0874,-20.05186
2.3625,85.76085,11.08734,-20.09584
2.370834,85.94525,11.08752,-20.13656
2.379166,86.12949,11.08741,-20.1759
2.3875,86.3146,11.08762,-20.21368
2.395833,86.49806,11.08757,-20.25024
2.404167,86.68238,11.08762,-20.28403
2.4125,86.86368,11.08771,-20.31566
2.420834,87.0414,11.0877,-20.3472
2.429166,87.23236,11.08781,-20.37348
2.4375,87.41031,11.08781,-20.40239
2.445834,87.59239,11.08794,-20.42859
2.454166,87.7735,11.08793,-20.45422
2.4625,87.94788,11.08806,-20.48104
2.470833,88.12704,11.08802,-20.50539
2.479167,88.30436,11.08812,-20.52838
2.4875,88.48908,11.08817,-20.54796
2.495834,88.66906,11.08823,-20.56758
2.504166,88.85219,11.08833,-20.58378
2.5125,89.02703,11.08834,-20.60142
2.520833,89.20032,11.08846,-20.6185
2.529167,89.38094,11.08842,-20.63168
2.5375,89.55726,11.08856,-20.6445
2.545834,89.73808,11.08852,-20.65422
2.554166,89.91681,11.08863,-20.66122
2.5625,90.09306,11.08864,-20.66822
2.570834,90.27228,11.08867,-20.67262
2.579166,90.44585,11.08871,-20.67828
2.5875,90.61982,11.08875,-20.68263
2.595833,90.79581,11.08879,-20.68524
2.604167,90.96613,11.08881,-20.68831
2.6125,91.14451,11.08895,-20.68754
2.620834,91.31388,11.0889,-20.68826
2.629166,91.49076,11.08908,-20.68539
2.6375,91.66051,11.08905,-20.68424
2.645833,91.8364,11.0891,-20.68035
2.654167,92.00928,11.08914,-20.67581
2.6625,92.18206,11.08917,-20.66962
2.670834,92.34931,11.08918,-20.66468
2.679166,92.52662,11.08925,-20.655
2.6875,92.69922,11.0893,-20.64466
2.695834,92.86579,11.08929,-20.6354
2.704166,93.03582,11.08946,-20.62381
2.7125,93.21132,11.0894,-20.60898
2.720833,93.38251,11.08948,-20.59426
2.729167,93.54938,11.08954,-20.5792
2.7375,93.72381,11.08957,-20.56106
2.745834,93.89269,11.08966,-20.54366
2.754166,94.06475,11.08973,-20.52436
2.7625,94.2336,11.08981,-20.50489
2.770833,94.40243,11.08979,-20.48498
2.779167,94.56961,11.08989,-20.46447
2.7875,94.74049,11.08979,-20.44196
2.795834,94.90686,11.08991,-20.42004
2.804166,95.07468,11.08994,-20.39664
2.8125,95.24522,11.09,-20.37144
2.820834,95.40772,11.09008,-20.34811
2.829166,95.57339,11.09012,-20.32286
2.8375,95.73832,11.09016,-20.29677
2.845833,95.90503,11.09016,-20.26984
2.854167,96.07187,11.0903,-20.24089
2.8625,96.22869,11.09025,-20.21366
2.870834,96.39556,11.0904,-20.18246
2.879166,96.56192,11.09039,-20.15039
2.8875,96.72207,11.09041,-20.12041
2.895833,96.88458,11.09048,-20.08836
2.904167,97.05187,11.0905,-20.05341
2.9125,97.21828,11.09055,-20.01831
2.920834,97.38162,11.09059,-19.98296
2.929166,97.54889,11.09068,-19.94487
2.9375,97.70741,11.09066,-19.90993
2.945834,97.87311,11.09081,-19.87201
2.954166,98.03466,11.09074,-19.83381
2.9625,98.19599,11.09079,-19.79557
2.970833,98.36034,11.0909,-19.75534
2.979167,98.52491,11.09087,-19.71446
2.9875,98.688,11.09094,-19.67404
2.995834,98.84345,11.09096,-19.63463
3.004166,99.00665,11.09099,-19.59279
3.0125,99.16864,11.09098,-19.55105
3.020833,99.33058,11.09103,-19.5084
3.029167,99.48664,11.09101,-19.46669
3.0375,99.64891,11.09109,-19.42309
3.045834,99.81015,11.09113,-19.37897
3.054166,99.97103,11.09112,-19.33417
3.0625,100.1322,11.09118,-19.28892
3.070834,100.2975,11.09124,-19.24168
3.079166,100.4511,11.09118,-19.19773
3.0875,100.6085,11.09129,-19.15238
3.095833,100.7682,11.09129,-19.10504
3.104167,100.9292,11.09138,-19.05644
3.1125,101.0879,11.09137,-19.00824
3.120834,101.2482,11.09146,-18.95891
3.129166,101.4027,11.0915,-18.91058
3.1375,101.5645,11.09151,-18.86012
3.145833,101.721,11.09158,-18.81097
3.154167,101.8743,11.09142,-18.76232
3.1625,102.0341,11.09152,-18.71088
3.170834,102.1911,11.09115,-18.65972
3.179166,102.3477,11.09105,-18.60899
3.1875,102.5023,11.09071,-18.55833
3.195834,102.6622,11.09054,-18.50591
3.204167,102.8227,11.0903,-18.45278
3.2125,102.9842,11.09002,-18.39911
3.220833,103.1382,11.08989,-18.34694
3.229167,103.292,11.08962,-18.29445
3.2375,103.4449,11.0896,-18.24192
3.245834,103.602,11.08939,-18.18839
3.254166,103.7569,11.08955,-18.1348
3.2625,103.9139,11.08948,-18.07937
3.270833,104.0661,11.08961,-18.02582
3.279167,104.2236,11.0897,-17.97087
3.2875,104.38,11.0897,-17.91636
3.295833,104.535,11.08983,-17.86185
3.304166,104.6962,11.08981,-17.805
3.3125,104.8548,11.08984,-17.74771
3.320834,105.0102,11.08983,-17.69105
3.329167,105.1666,11.08992,-17.6337
3.3375,105.325,11.08993,-17.57591
3.345833,105.4745,11.09002,-17.52111
3.354167,105.6331,11.09006,-17.46349
3.3625,105.7873,11.09003,-17.40653
3.370834,105.9465,11.09014,-17.34784
3.379166,106.0964,11.09011,-17.29174
3.3875,106.2569,11.09015,-17.23251
3.395833,106.4118,11.09027,-17.17541
3.404167,106.5619,11.09029,-17.12024
3.4125,106.7166,11.09033,-17.06349
3.420833,106.8688,11.09039,-17.00651
3.429166,107.0194,11.09041,-16.95004
3.4375,107.1763,11.09049,-16.89156
3.445834,107.328,11.09054,-16.83418
3.454167,107.4784,11.0906,-16.77742
3.4625,107.6325,11.09063,-16.71914
3.470833,107.7936,11.09073,-16.65941
3.479167,107.9475,11.09069,-16.60151
3.4875,108.1005,11.09078,-16.54266
3.495834,108.2487,11.09078,-16.48519
3.504166,108.4092,11.09076,-16.42551
3.5125,108.5625,11.09086,-16.36721
3.520833,108.7128,11.09076,-16.30946
3.529167,108.867,11.09089,-16.25106
3.5375,109.0215,11.09081,-16.19246
3.545833,109.169,11.09092,-16.13575
3.554166,109.3242,11.09088,-16.07794
3.5625,109.4763,11.09097,-16.02071
3.570834,109.6363,11.09098,-15.96183
3.579167,109.7856,11.091,-15.90548
3.5875,109.9387,11.09113,-15.84769
3.595833,110.0927,11.09104,-15.7904
3.604167,110.248,11.0912,-15.73271
3.6125,110.4016,11.09112,-15.67546
3.620834,110.5552,11.09126,-15.61835
3.629166,110.7094,11.09123,-15.56094
3.6375,110.8639,11.09131,-15.50316
3.645833,111.0151,11.09133,-15.4458
3.654167,111.1702,11.09133,-15.38783
3.6625,111.3291,11.09146,-15.32971
3.670833,111.4841,11.09138,-15.27219
3.679166,111.6339,11.09153,-15.2151
3.6875,111.7883,11.0915,-15.15782
3.695834,111.9428,11.0916,-15.1006
3.704167,112.098,11.09158,-15.04338
3.7125,112.2545,11.09169,-14.98591
3.720833,112.4046,11.0917,-14.92972
3.729167,112.5598,11.09171,-14.87366
3.7375,112.7136,11.09181,-14.81768
3.745834,112.8681,11.09179,-14.76142
3.754166,113.0256,11.09191,-14.70524
3.7625,113.1796,11.0919,-14.65051
3.770833,113.335,11.09201,-14.59514
3.779167,113.4921,11.092,-14.5396
3.7875,113.6461,11.09205,-14.48499
3.795833,113.8015,11.09205,-14.43016
3.804166,113.9537,11.09212,-14.37651
3.8125,114.1039,11.0922,-14.32254
3.820834,114.262,11.0922,-14.26755
3.829167,114.4156,11.09218,-14.21347
3.8375,114.5686,11.0921,-14.15949
3.845833,114.7242,11.09198,-14.105
3.854167,114.8789,11.09186,-14.05128
3.8625,115.0339,11.09171,-13.99766
3.870834,115.1926,11.09155,-13.94338
3.879166,115.346,11.09142,-13.8906
3.8875,115.5045,11.09118,-13.83662
3.895833,115.6568,11.091,-13.78484
3.904167,115.8186,11.09079,-13.73115
3.9125,115.9716,11.09068,-13.67944
3.920833,116.1205,11.09055,-13.6294
3.929166,116.2786,11.09049,-13.57746
3.9375,116.4345,11.09043,-13.52607
3.945834,116.5921,11.0904,-13.47421
3.954167,116.7454,11.09043,-13.42371
3.9625,116.9042,11.09036,-13.37256
3.970833,117.0587,11.09048,-13.32262
3.979167,117.2157,11.09045,-13.27196
3.9875,117.375,11.09047,-13.22124
3.995834,117.5281,11.09048,-13.17183
4.004166,117.6855,11.09054,-13.12186
4.0125,117.8461,11.09055,-13.07186
4.020834,118.0033,11.09061,-13.02274
4.029167,118.1606,11.09066,-12.97416
4.0375,118.3208,11.09061,-12.92522
4.045833,118.4732,11.09072,-12.87774
4.054167,118.629,11.09066,-12.8294
4.0625,118.7857,11.09072,-12.78121
4.070833,118.94,11.09075,-12.73434
4.079167,119.1045,11.09078,-12.68618
4.0875,119.2575,11.09079,-12.6401
4.095833,119.416,11.09084,-12.59332
4.104166,119.5773,11.09082,-12.54595
4.1125,119.7361,11.09087,-12.49908
4.120834,119.8926,11.09098,-12.45274
4.129166,120.0517,11.09093,-12.40671
4.1375,120.211,11.09106,-12.3612
4.145834,120.3652,11.09107,-12.31701
4.154167,120.5254,11.09114,-12.27168
4.1625,120.682,11.0912,-12.22714
4.170833,120.8419,11.09126,-12.18278
4.179167,121.0048,11.0913,-12.13795
4.1875,121.1613,11.09135,-12.09486
4.195833,121.3206,11.09137,-12.05162
4.204167,121.4816,11.09136,-12.0087
4.2125,121.6403,11.09149,-11.96596
4.220833,121.7979,11.09141,-11.92454
4.229166,121.9589,11.09149,-11.88245
4.2375,122.1182,11.09149,-11.84087
4.245834,122.2766,11.0915,-11.80008
4.254166,122.4351,11.09151,-11.75901
4.2625,122.5985,11.09151,-11.71772
4.270834,122.7532,11.09155,-11.67797
4.279167,122.9211,11.09155,-11.63668
4.2875,123.0848,11.09162,-11.59621
4.295833,123.2436,11.09157,-11.55741
4.304167,123.4104,11.0917,-11.51723
4.3125,123.5639,11.09164,-11.47966
4.320833,123.7219,11.09175,-11.44201
4.329167,123.8852,11.09175,-11.40306
4.3375,124.0478,11.09179,-11.36502
4.345833,124.2085,11.09181,-11.32762
4.354166,124.3706,11.09178,-11.29069
4.3625,124.5313,11.09186,-11.25416
4.370834,124.6923,11.09181,-11.21809
4.379166,124.8516,11.09188,-11.18252
4.3875,125.0143,11.09183,-11.14677
4.395834,125.1782,11.09191,-11.11095
4.404167,125.3436,11.09183,-11.07472
4.4125,125.5058,11.09188,-11.03984
4.420833,125.6682,11.09188,-11.00509
4.429167,125.8303,11.0919,-10.97089
4.4375,125.9932,11.09194,-10.93664
4.445833,126.1558,11.0919,-10.90274
4.454167,126.324,11.09196,-10.86826
4.4625,126.4868,11.09189,-10.83474
4.470833,126.6488,11.09197,-10.8016
4.479166,126.8096,11.09192,-10.76936
4.4875,126.9781,11.09193,-10.73627
4.495834,127.1362,11.09193,-10.70495
4.504166,127.2994,11.09189,-10.67329
4.5125,127.4628,11.09185,-10.64179
4.520834,127.6226,11.09176,-10.61123
4.529167,127.7889,11.09167,-10.58055
4.5375,127.9588,11.0916,-10.5495
4.545833,128.1235,11.09158,-10.51944
4.554167,128.2869,11.09148,-10.49014
4.5625,128.4545,11.09141,-10.45982
4.570833,128.6171,11.09136,-10.4308
4.579167,128.7779,11.09125,-10.40256
4.5875,128.9449,11.09123,-10.3736
4.595833,129.1117,11.0912,-10.34497
4.604166,129.2774,11.09116,-10.31639
4.6125,129.4426,11.09121,-10.28805
4.620834,129.6124,11.09111,-10.25954
4.629166,129.7749,11.09114,-10.23206
4.6375,129.9421,11.09104,-10.20368
4.645834,130.1101,11.0911,-10.17595
4.654167,130.2729,11.091,-10.14936
4.6625,130.4415,11.09106,-10.12229
4.670833,130.6077,11.09101,-10.09544
4.679167,130.7707,11.091,-10.06919
4.6875,130.9358,11.09102,-10.04319
4.695833,131.1052,11.0909,-10.01652
4.704167,131.2764,11.09102,-9.989459
4.7125,131.4431,11.0909,-9.963328
4.720833,131.6085,11.09098,-9.937797
4.729166,131.7698,11.09089,-9.913397
4.7375,131.9404,11.09094,-9.888168
4.745834,132.1094,11.09089,-9.862875
4.754166,132.2765,11.09086,-9.837745
4.7625,132.4462,11.09089,-9.812578
4.770834,132.614,11.09078,-9.788398
4.779167,132.7788,11.09089,-9.76425
4.7875,132.9504,11.09074,-9.740044
4.795833,133.1188,11.09075,-9.716452
4.804167,133.2825,11.09066,-9.693695
4.8125,133.4515,11.09064,-9.670069
4.820833,133.6204,11.0906,-9.646308
4.829167,133.7873,11.09049,-9.622538
4.8375,133.9581,11.09055,-9.599335
4.845833,134.1293,11.0904,-9.576254
4.854166,134.3013,11.09048,-9.552608
4.8625,134.4712,11.09034,-9.53
4.870834,134.6398,11.0904,-9.507201
4.879166,134.809,11.09038,-9.484412
4.8875,134.9738,11.09039,-9.462289
4.895834,135.146,11.09039,-9.439149
4.904167,135.3121,11.09039,-9.417169
4.9125,135.4829,11.09044,-9.395445
4.920833,135.6539,11.09035,-9.373181
4.929167,135.8192,11.09047,-9.351647
4.9375,135.9895,11.0904,-9.329796
4.945833,136.1609,11.0905,-9.307922
4.954167,136.3357,11.0904,-9.286014
4.9625,136.511,11.09047,-9.263976
4.970833,136.6762,11.09044,-9.243384
4.979166,136.8443,11.09049,-9.222972
4.9875,137.0171,11.09046,-9.201586
4.995834,137.1944,11.09047,-9.17991
5.004166,137.3621,11.09053,-9.159581
5.0125,137.5326,11.09047,-9.139069
5.020834,137.7055,11.09055,-9.118814
5.029167,137.8787,11.09048,-9.098286
5.0375,138.0503,11.09061,-9.077742
5.045833,138.2175,11.09054,-9.057785
5.054167,138.3911,11.09063,-9.037231
5.0625,138.56,11.09059,-9.017255
5.070833,138.7338,11.09063,-8.996919
5.079167,138.9003,11.09063,-8.977274
5.0875,139.0733,11.09059,-8.957351
5.095833,139.2461,11.09066,-8.937707
5.104166,139.4166,11.09058,-8.917697
5.1125,139.5848,11.09068,-8.898602
5.120834,139.7604,11.09059,-8.879259
5.129166,139.9327,11.09068,-8.860603
5.1375,140.1062,11.09062,-8.841641
5.145834,140.278,11.09066,-8.822856
5.154167,140.4471,11.09063,-8.804618
5.1625,140.6212,11.09064,-8.785961
5.170833,140.7953,11.09071,-8.767199
5.179167,140.9691,11.09069,-8.748554
5.1875,141.1416,11.09076,-8.730114
5.195833,141.3072,11.09071,-8.712366
5.204167,141.4804,11.09076,-8.694006
5.2125,141.6564,11.09072,-8.675457
5.220833,141.8312,11.09077,-8.657311
5.229166,142.0005,11.09075,-8.639684
5.2375,142.1699,11.09082,-8.621976
5.245834,142.3434,11.09079,-8.604097
5.254166,142.519,11.0908,-8.586044
5.2625,142.6907,11.09075,-8.568549
5.270834,142.8682,11.0908,-8.551118
5.279168,143.0383,11.09078,-8.533982
5.2875,143.2082,11.09082,-8.517226
5.295832,143.3815,11.09085,-8.499992
5.304168,143.5586,11.09084,-8.482228
5.3125,143.7309,11.09097,-8.464843
5.320832,143.9031,11.09089,-8.448095
5.329168,144.071,11.09104,-8.431822
5.3375,144.2495,11.09098,-8.414559
5.345832,144.4201,11.0911,-8.398019
5.354166,144.5987,11.09103,-8.380653
5.3625,144.7717,11.09109,-8.36405
5.370834,144.9445,11.09106,-8.347464
5.379166,145.1175,11.09106,-8.33087
5.3875,145.2927,11.09114,-8.314335
5.395834,145.4645,11.09095,-8.298478
5.404168,145.6361,11.09114,-8.28248
5.4125,145.8081,11.09091,-8.266535
5.420832,145.9816,11.09103,-8.250819
5.429168,146.1532,11.09094,-8.235
5.4375,146.3278,11.09094,-8.219061
5.445832,146.5042,11.09093,-8.202882
5.454168,146.679,11.09091,-8.186689
5.4625,146.8458,11.09094,-8.17145
5.470832,147.0229,11.09079,-8.155644
5.479166,147.1934,11.09099,-8.140456
5.4875,147.3677,11.09074,-8.125134
5.495834,147.5406,11.09097,-8.10979
5.504166,147.7186,11.09083,-8.094043
5.5125,147.8908,11.09086,-8.079184
5.520834,148.0619,11.0909,-8.06421
5.529168,148.2394,11.09088,-8.049116
5.5375,148.4165,11.0909,-8.034006
5.545832,148.5869,11.09084,-8.019542
5.554168,148.7633,11.09095,-8.004731
5.5625,148.9325,11.09079,-7.990276
