Time_min,Temp_C,Mass_mg,Heat_Flow_mW
0.6125,52.40204,6.770726,13.00394
0.6208334,52.458,6.770874,12.94675
0.6291666,52.51248,6.770852,12.88606
0.6375,52.57322,6.771006,12.82328
0.6458332,52.6295,6.770972,12.75869
0.6541666,52.69272,6.771142,12.68948
0.6625,52.75742,6.771126,12.61837
0.6708334,52.83018,6.771276,12.5436
0.6791668,52.89224,6.771319,12.47051
0.6875,52.9625,6.771329,12.39414
0.6958332,53.02792,6.771456,12.31357
0.7041666,53.1059,6.771418,12.2286
0.7125,53.17949,6.771568,12.14391
0.7208334,53.24598,6.771571,12.05744
0.7291668,53.3182,6.771724,11.96605
0.7375,53.39886,6.771704,11.87064
0.7458334,53.47546,6.771861,11.77431
0.7541666,53.55386,6.771887,11.67507
0.7625,53.63724,6.771934,11.57221
0.7708332,53.71749,6.772071,11.46736
0.7791666,53.8041,6.772082,11.36171
0.7875,53.89156,6.772266,11.25264
0.7958334,53.97694,6.772266,11.14162
0.8041668,54.06864,6.772368,11.0274
0.8125,54.15436,6.772356,10.91333
0.8208332,54.25102,6.772515,10.7961
0.8291666,54.3463,6.77249,10.6762
0.8375,54.44137,6.77256,10.55446
0.8458334,54.53785,6.772661,10.42959
0.8541668,54.63916,6.772681,10.30151
0.8625,54.7367,6.772784,10.1716
0.8708332,54.83818,6.772788,10.03941
0.8791668,54.94434,6.77292,9.904662
0.8875,55.0511,6.772942,9.769859
0.8958332,55.15632,6.773074,9.632519
0.9041666,55.26418,6.773038,9.492968
0.9125,55.379,6.773184,9.35227
0.9208334,55.4865,6.773238,9.21029
0.9291668,55.59593,6.773303,9.065853
0.9375,55.70948,6.773394,8.920486
0.9458332,55.82671,6.773462,8.772903
0.9541666,55.93948,6.773513,8.623976
0.9625,56.05907,6.773538,8.472982
0.9708334,56.18163,6.773658,8.31813
0.9791668,56.30492,6.773655,8.163262
0.9875,56.42571,6.773794,8.00726
0.9958332,56.54846,6.77381,7.848168
1.004167,56.67302,6.773886,7.688606
1.0125,56.79664,6.77392,7.52961
1.020833,56.92782,6.773961,7.365512
1.029167,57.05922,6.774005,7.201532
1.0375,57.19036,6.774106,7.036947
1.045834,57.32504,6.774176,6.870571
1.054167,57.45522,6.774163,6.703176
1.0625,57.59606,6.774298,6.534862
1.070833,57.72855,6.774282,6.365816
1.079166,57.86639,6.774355,6.194665
1.0875,58.0061,6.774362,6.022829
1.095833,58.14461,6.774424,5.849063
1.104166,58.28437,6.77449,5.676325
1.1125,58.42828,6.7745,5.50185
1.120833,58.57098,6.774562,5.326722
1.129167,58.70874,6.774576,5.149982
1.1375,58.85514,6.774719,4.972059
1.145834,59.00069,6.774662,4.79227
1.154167,59.15229,6.774765,4.612227
1.1625,59.30004,6.774798,4.431726
1.170834,59.4587,6.774863,4.250354
1.179167,59.61236,6.774954,4.069406
1.1875,59.76062,6.774975,3.888614
1.195833,59.91592,6.775103,3.706019
1.204166,60.07366,6.7751,3.522996
1.2125,60.2302,6.77522,3.341361
1.220833,60.38629,6.775222,3.159298
1.229166,60.5495,6.775331,2.97674
1.2375,60.709,6.77535,2.794377
1.245833,60.86829,6.77539,2.612792
1.254167,61.0337,6.775484,2.429066
1.2625,61.1961,6.775484,2.2448
1.270834,61.35683,6.775566,2.060258
1.279167,61.52188,6.775556,1.875498
1.2875,61.68354,6.775644,1.69165
1.295834,61.85512,6.775666,1.507614
1.304167,62.02218,6.77572,1.324535
1.3125,62.18863,6.77578,1.139341
1.320833,62.35134,6.775839,0.9544465
1.329166,62.5227,6.775914,0.7688556
1.3375,62.698,6.775952,0.5837414
1.345833,62.87139,6.776022,0.3988415
1.354166,63.04191,6.776089,0.2143394
1.3625,63.21877,6.776142,0.03115127
1.370833,63.39621,6.776215,-0.1516668
1.379167,63.57238,6.77626,-0.3329556
1.3875,63.74596,6.7763,-0.5150616
1.395834,63.91713,6.776376,-0.6955112
1.404167,64.09688,6.776401,-0.8756637
1.4125,64.27041,6.776468,-1.05583
1.420834,64.44959,6.7765,-1.235888
1.429167,64.63046,6.776576,-1.41429
1.4375,64.81211,6.7766,-1.59186
1.445833,64.99204,6.776679,-1.770151
1.454166,65.17252,6.776678,-1.947368
1.4625,65.35731,6.776726,-2.126842
1.470833,65.5382,6.776798,-2.30427
1.479166,65.719,6.776813,-2.479473
1.4875,65.90391,6.776894,-2.655035
1.495833,66.09421,6.7769,-2.828388
1.504167,66.27795,6.776991,-3.00106
1.5125,66.46125,6.77697,-3.173612
1.520834,66.64606,6.777084,-3.345386
1.529167,66.8344,6.777128,-3.515246
1.5375,67.0189,6.777172,-3.684789
1.545834,67.2065,6.777247,-3.852656
1.554167,67.39538,6.777261,-4.02067
1.5625,67.58347,6.777324,-4.188106
1.570833,67.77244,6.777361,-4.354176
1.579166,67.96326,6.777457,-4.51952
1.5875,68.15514,6.777426,-4.682092
1.595833,68.3468,6.777574,-4.843824
1.604166,68.53255,6.777568,-5.00581
1.6125,68.72162,6.7776,-5.167134
1.620833,68.91309,6.777688,-5.327164
1.629167,69.10692,6.777738,-5.485821
1.6375,69.29856,6.777794,-5.643308
1.645834,69.49305,6.777851,-5.799533
1.654167,69.6834,6.777947,-5.954288
1.6625,69.87442,6.777954,-6.107854
1.670834,70.07157,6.778122,-6.260842
1.679166,70.26447,6.77811,-6.413046
1.6875,70.46139,6.778193,-6.563079
1.695834,70.6542,6.778238,-6.71154
1.704166,70.84813,6.778276,-6.860043
1.7125,71.04902,6.778272,-7.005681
1.720833,71.2422,6.778349,-7.149087
1.729166,71.43863,6.778396,-7.291656
1.7375,71.633,6.778369,-7.43316
1.745833,71.83262,6.77853,-7.573031
1.754167,72.02726,6.778451,-7.712588
1.7625,72.22004,6.778557,-7.850974
1.770834,72.42296,6.778535,-7.985951
1.779167,72.61754,6.778631,-8.121011
1.7875,72.80894,6.778662,-8.254492
1.795834,73.01298,6.778754,-8.384642
1.804166,73.20587,6.77883,-8.515881
1.8125,73.40126,6.778804,-8.646216
1.820834,73.59879,6.778962,-8.774796
1.829166,73.79386,6.778874,-8.902131
1.8375,73.99416,6.779054,-9.026944
1.845833,74.19214,6.779019,-9.150028
1.854166,74.389,6.779138,-9.272803
1.8625,74.5842,6.779155,-9.393462
1.870833,74.78362,6.77926,-9.512597
1.879167,74.98218,6.77928,-9.630531
1.8875,75.17997,6.779294,-9.747507
1.895834,75.38031,6.779443,-9.861207
1.904167,75.573,6.77937,-9.974303
1.9125,75.76819,6.779519,-10.08543
1.920834,75.96545,6.779434,-10.19525
1.929166,76.17047,6.779569,-10.30275
1.9375,76.36958,6.779538,-10.40907
1.945834,76.56225,6.779634,-10.51597
1.954166,76.76042,6.779622,-10.61927
1.9625,76.9516,6.779672,-10.72325
1.970833,77.14728,6.779721,-10.82529
1.979166,77.34372,6.779702,-10.92631
1.9875,77.54281,6.779835,-11.02536
1.995833,77.73766,6.779781,-11.12325
2.004166,77.93952,6.779957,-11.21787
2.0125,78.13847,6.779926,-11.31064
2.020833,78.32638,6.780094,-11.40504
2.029167,78.52588,6.780058,-11.49546
2.0375,78.71944,6.780193,-11.58518
2.045834,78.91936,6.780218,-11.67192
2.054166,79.11206,6.780244,-11.75805
2.0625,79.30706,6.780339,-11.84243
2.070834,79.5002,6.78032,-11.92587
2.079166,79.69708,6.780447,-12.0067
2.0875,79.8835,6.780356,-12.0887
2.095833,80.0747,6.780542,-12.16882
2.104167,80.27144,6.78042,-12.24551
2.1125,80.46866,6.780582,-12.32143
2.120834,80.65972,6.78051,-12.39758
2.129166,80.85272,6.780626,-12.47156
2.1375,81.04672,6.780688,-12.5436
2.145833,81.24665,6.780726,-12.61266
2.154167,81.43663,6.780836,-12.68151
2.1625,81.62922,6.780822,-12.7492
2.170834,81.82272,6.781024,-12.81506
2.179166,82.01382,6.780881,-12.87981
2.1875,82.20478,6.781116,-12.94312
2.195834,82.39814,6.781031,-13.0036
2.204166,82.58759,6.781176,-13.0626
2.2125,82.77916,6.781156,-13.12024
2.220833,82.96668,6.78123,-13.17784
2.229167,83.15636,6.781282,-13.23319
2.2375,83.34951,6.781268,-13.28684
2.245834,83.5405,6.781398,-13.33899
2.254166,83.72958,6.781265,-13.38963
2.2625,83.92118,6.781489,-13.43938
2.270833,84.10538,6.781381,-13.48948
2.279167,84.29508,6.781515,-13.53611
2.2875,84.47863,6.781493,-13.58388
2.295834,84.66938,6.781605,-13.62868
2.304166,84.85866,6.781645,-13.67191
2.3125,85.04696,6.781666,-13.71412
2.320834,85.23497,6.78179,-13.75488
2.329166,85.42288,6.781736,-13.79432
2.3375,85.60829,6.781924,-13.83302
2.345833,85.79336,6.781824,-13.86962
2.354167,85.98316,6.78197,-13.90338
2.3625,86.16924,6.781952,-13.93704
2.370834,86.35549,6.782044,-13.96964
2.379166,86.53501,6.782032,-14.00283
2.3875,86.72055,6.782078,-14.03261
2.395833,86.90828,6.782085,-14.06052
2.404167,87.09305,6.78208,-14.08794
2.4125,87.27629,6.782184,-14.11439
2.420834,87.46015,6.782144,-14.13909
2.429166,87.6442,6.782276,-14.16314
2.4375,87.82504,6.78223,-14.18602
2.445834,88.00616,6.782359,-14.20838
2.454166,88.19205,6.78234,-14.22774
2.4625,88.36879,6.782442,-14.24715
2.470833,88.55184,6.782412,-14.26472
2.479167,88.73125,6.782515,-14.282
2.4875,88.90639,6.782549,-14.29915
2.495834,89.09328,6.782558,-14.31243
2.504166,89.27222,6.782668,-14.32625
2.5125,89.44861,6.78265,-14.33876
2.520833,89.62961,6.782751,-14.34991
2.529167,89.80988,6.78273,-14.35947
2.5375,89.9864,6.78285,-14.36857
2.545834,90.16316,6.782803,-14.37683
2.554166,90.34281,6.782922,-14.38384
2.5625,90.51974,6.782968,-14.39
2.570834,90.69768,6.783031,-14.39476
2.579166,90.87518,6.783078,-14.39841
2.5875,91.05278,6.7831,-14.40086
2.595833,91.22511,6.783181,-14.40365
2.604167,91.39941,6.783184,-14.40444
2.6125,91.5765,6.783292,-14.40377
2.620834,91.75219,6.783257,-14.40254
2.629166,91.92719,6.783411,-14.39996
2.6375,92.10038,6.783398,-14.39696
2.645833,92.27705,6.783448,-14.39177
2.654167,92.44669,6.783478,-14.38716
2.6625,92.6213,6.783554,-14.38109
2.670834,92.79511,6.783588,-14.37412
2.679166,92.96764,6.783632,-14.36594
2.6875,93.13962,6.783728,-14.35785
2.695834,93.30842,6.78367,-14.34934
2.704166,93.48111,6.783826,-14.33913
2.7125,93.65447,6.783747,-14.32803
2.720833,93.82414,6.78386,-14.31602
2.729167,93.99689,6.783849,-14.30238
2.7375,94.16916,6.783918,-14.28776
2.745834,94.33379,6.783938,-14.27388
2.754166,94.50316,6.783991,-14.2584
2.7625,94.67265,6.783995,-14.24182
2.770833,94.84405,6.783966,-14.22351
2.779167,95.01405,6.78411,-14.20498
2.7875,95.18189,6.784,-14.18594
2.795834,95.35594,6.784134,-14.1644
2.804166,95.51745,6.784097,-14.14488
2.8125,95.68688,6.784174,-14.12334
2.820834,95.85705,6.784143,-14.10112
2.829166,96.02399,6.784225,-14.07786
2.8375,96.19035,6.784221,-14.0542
2.845833,96.35392,6.784266,-14.03094
2.854167,96.52148,6.784384,-14.00587
2.8625,96.68694,6.78429,-13.98023
2.870834,96.85395,6.784476,-13.95394
2.879166,97.01368,6.784374,-13.92882
2.8875,97.18506,6.784538,-13.90008
2.895833,97.34855,6.784472,-13.87248
2.904167,97.51524,6.784638,-13.84342
2.9125,97.67616,6.784585,-13.81519
2.920834,97.8413,6.784613,-13.78534
2.929166,98.00953,6.784729,-13.75398
2.9375,98.16699,6.78462,-13.72448
2.945834,98.33336,6.784819,-13.69254
2.954166,98.49428,6.784685,-13.66083
2.9625,98.65724,6.784913,-13.62763
2.970833,98.81672,6.784778,-13.59482
2.979167,98.98097,6.784991,-13.56045
2.9875,99.14148,6.784894,-13.52635
2.995834,99.30624,6.784984,-13.491
3.004166,99.471,6.785113,-13.45464
3.0125,99.62601,6.784982,-13.41973
3.020833,99.7911,6.785232,-13.38234
3.029167,99.94959,6.785053,-13.34617
3.0375,100.1139,6.785292,-13.30781
3.045834,100.2751,6.785154,-13.26992
3.054166,100.4354,6.785328,-13.2319
3.0625,100.592,6.78521,-13.19348
3.070834,100.7541,6.785321,-13.15385
3.079166,100.9149,6.785406,-13.11357
3.0875,101.0739,6.78532,-13.0733
3.095833,101.2344,6.785608,-13.03263
3.104167,101.3925,6.785408,-12.99152
3.1125,101.5589,6.785702,-12.94744
3.120834,101.7076,6.785578,-12.90732
3.129166,101.8704,6.785728,-12.86458
3.1375,102.0267,6.785684,-12.82209
3.145833,102.19,6.785799,-12.77872
3.154167,102.3424,6.785838,-12.7364
3.1625,102.5022,6.785728,-12.69304
3.170834,102.662,6.785924,-12.64934
3.179166,102.819,6.785718,-12.60575
3.1875,102.9799,6.785962,-12.56113
3.195834,103.1418,6.785832,-12.5165
3.204167,103.2946,6.785976,-12.47262
3.2125,103.4487,6.78597,-12.42718
3.220833,103.6088,6.78603,-12.38093
3.229167,103.762,6.786079,-12.33551
3.2375,103.9192,6.786062,-12.2893
3.245834,104.076,6.786262,-12.24304
3.254166,104.235,6.786147,-12.19625
3.2625,104.391,6.786388,-12.14961
3.270833,104.543,6.786255,-12.10335
3.279167,104.6981,6.786394,-12.05678
3.2875,104.8544,6.786348,-12.00996
3.295833,105.0112,6.786426,-11.96286
3.304166,105.1676,6.786478,-11.91576
3.3125,105.3249,6.786447,-11.8679
3.320834,105.4799,6.786556,-11.82021
3.329167,105.6339,6.786469,-11.77264
3.3375,105.7894,6.7866,-11.72413
3.345833,105.9414,6.786495,-11.6762
3.354167,106.1028,6.786622,-11.62671
3.3625,106.2563,6.786572,-11.57791
3.370834,106.4088,6.786665,-11.52889
3.379166,106.5648,6.786656,-11.47982
3.3875,106.7223,6.786712,-11.43005
3.395833,106.8743,6.78679,-11.38148
3.404167,107.0272,6.786792,-11.33221
3.4125,107.183,6.786884,-11.2823
3.420833,107.3402,6.786862,-11.2326
3.429166,107.4943,6.786962,-11.18328
3.4375,107.6509,6.786956,-11.13332
3.445834,107.8075,6.787068,-11.08309
3.454167,107.9623,6.78703,-11.03304
3.4625,108.1155,6.787112,-10.98364
3.470833,108.271,6.787094,-10.93386
3.479167,108.4292,6.787128,-10.88346
3.4875,108.5845,6.78714,-10.83355
3.495834,108.7356,6.787148,-10.78404
3.504166,108.8882,6.78722,-10.73481
3.5125,109.0461,6.787188,-10.68432
3.520833,109.1963,6.787304,-10.63488
3.529167,109.3489,6.787238,-10.58574
3.5375,109.5021,6.787379,-10.5365
3.545833,109.6591,6.787332,-10.48587
3.554166,109.8137,6.787459,-10.43532
3.5625,109.9651,6.787462,-10.38531
3.570834,110.1184,6.787519,-10.33613
3.579167,110.2714,6.787601,-10.28644
3.5875,110.4242,6.787584,-10.23648
3.595833,110.5776,6.787701,-10.18669
3.604167,110.7327,6.78763,-10.1367
3.6125,110.8866,6.787762,-10.08675
3.620834,111.04,6.787661,-10.03669
3.629166,111.1974,6.787786,-9.986538
3.6375,111.3518,6.78772,-9.937149
3.645833,111.5085,6.787792,-9.887636
3.654167,111.6647,6.787837,-9.837622
3.6625,111.8202,6.787788,-9.788192
3.670833,111.9745,6.787911,-9.738476
3.679166,112.1248,6.787828,-9.69005
3.6875,112.2742,6.787951,-9.64204
3.695834,112.4322,6.78789,-9.592909
3.704167,112.5852,6.788061,-9.544595
3.7125,112.7438,6.787984,-9.49536
3.720833,112.8975,6.788056,-9.447407
3.729167,113.056,6.7881,-9.398274
3.7375,113.2022,6.788074,-9.350793
3.745834,113.3618,6.788178,-9.301593
3.754166,113.5205,6.78813,-9.253081
3.7625,113.6711,6.788234,-9.205376
3.770833,113.8271,6.788199,-9.157245
3.779167,113.981,6.788303,-9.109386
3.7875,114.1341,6.78821,-9.062353
3.795833,114.2876,6.788335,-9.015226
3.804166,114.4484,6.788356,-8.966569
3.8125,114.5944,6.788342,-8.920788
3.820834,114.753,6.788437,-8.874144
3.829167,114.9066,6.7884,-8.82785
3.8375,115.0661,6.788472,-8.780493
3.845833,115.2184,6.7885,-8.734522
3.854167,115.3784,6.788586,-8.687735
3.8625,115.532,6.788589,-8.641984
3.870834,115.688,6.788672,-8.595832
3.879166,115.843,6.788642,-8.549719
3.8875,115.9954,6.788672,-8.504722
3.895833,116.16,6.788697,-8.458131
3.904167,116.313,6.78872,-8.41247
3.9125,116.4635,6.788757,-8.367805
3.920833,116.6204,6.788806,-8.323419
3.929166,116.7801,6.788778,-8.27848
3.9375,116.9348,6.788844,-8.233655
3.945834,117.0892,6.788861,-8.189206
3.954167,117.2469,6.788884,-8.144982
3.9625,117.4029,6.788928,-8.101376
3.970833,117.5612,6.788921,-8.057297
3.979167,117.712,6.788966,-8.014651
3.9875,117.8719,6.788894,-7.971343
3.995834,118.0303,6.788984,-7.928441
4.004166,118.185,6.788919,-7.885608
4.0125,118.3426,6.789047,-7.842518
4.020834,118.5028,6.789014,-7.80006
4.029167,118.6576,6.789056,-7.758048
4.0375,118.8099,6.789109,-7.716559
4.045833,118.9712,6.789088,-7.674048
4.054167,119.127,6.78919,-7.632838
4.0625,119.2896,6.789179,-7.590806
4.070833,119.4437,6.789312,-7.550015
4.079167,119.6041,6.789232,-7.508501
4.0875,119.7601,6.78934,-7.468288
4.095833,119.9172,6.789296,-7.428442
4.104166,120.0774,6.789311,-7.388339
4.1125,120.2333,6.789361,-7.348861
4.120834,120.3918,6.789298,-7.3092
4.129166,120.5468,6.789452,-7.270548
4.1375,120.7024,6.789365,-7.231931
4.145834,120.8621,6.789452,-7.192939
4.154167,121.0198,6.789376,-7.154199
4.1625,121.1778,6.789491,-7.116261
4.170833,121.3367,6.789414,-7.078152
4.179167,121.4946,6.789476,-7.03983
4.1875,121.6554,6.789436,-7.001714
4.195833,121.8133,6.789362,-6.9647
4.204167,121.9737,6.789428,-6.927768
4.2125,122.1322,6.789266,-6.891184
4.220833,122.2914,6.78927,-6.854584
4.229166,122.4518,6.788806,-6.8186
4.2375,122.6168,6.788202,-6.782303
4.245834,122.7757,6.78722,-6.746631
4.254166,122.9394,6.786453,-6.710475
4.2625,123.0981,6.785493,-6.67558
4.270834,123.254,6.784669,-6.6415
4.279167,123.4198,6.783842,-6.606584
4.2875,123.5802,6.782958,-6.571884
4.295833,123.7416,6.782178,-6.537631
4.304167,123.903,6.78136,-6.503642
4.3125,124.0696,6.780957,-6.469145
4.320833,124.2313,6.780679,-6.435506
4.329167,124.3896,6.78083,-6.40259
4.3375,124.5551,6.78073,-6.369234
4.345833,124.7132,6.780803,-6.33674
4.354166,124.8778,6.780791,-6.303394
4.3625,125.0423,6.780787,-6.270227
4.370834,125.2002,6.780765,-6.23813
4.379166,125.3629,6.780719,-6.205945
4.3875,125.5289,6.780694,-6.174121
4.395834,125.6867,6.780597,-6.143208
4.404167,125.8544,6.780668,-6.111706
4.4125,126.0158,6.780508,-6.080799
4.420833,126.178,6.780579,-6.050365
4.429167,126.3438,6.780495,-6.02031
4.4375,126.504,6.78049,-5.99096
4.445833,126.6678,6.780454,-5.96168
4.454167,126.8302,6.780482,-5.932962
4.4625,126.996,6.780488,-5.904312
4.470833,127.16,6.780486,-5.876038
4.479166,127.3223,6.780551,-5.848468
4.4875,127.4876,6.780455,-5.820674
4.495834,127.6488,6.780588,-5.793377
4.504166,127.8127,6.780507,-5.76624
4.5125,127.9766,6.780587,-5.73909
4.520834,128.1425,6.780566,-5.712068
4.529167,128.304,6.780606,-5.685486
4.5375,128.4744,6.780578,-5.658257
4.545833,128.6351,6.780605,-5.631863
4.554167,128.8009,6.780663,-5.604795
4.5625,128.9636,6.780615,-5.578321
4.570833,129.1345,6.780789,-5.552149
4.579167,129.2978,6.780738,-5.526539
4.5875,129.4636,6.780814,-5.501116
4.595833,129.6288,6.780852,-5.476009
4.604166,129.8,6.780878,-5.450702
4.6125,129.9623,6.780944,-5.426019
4.620834,130.1362,6.780958,-5.401332
4.629166,130.2985,6.781011,-5.377109
4.6375,130.4657,6.780954,-5.352726
4.645834,130.6289,6.781072,-5.328788
4.654167,130.7971,6.78097,-5.304421
4.6625,130.9657,6.781006,-5.280465
4.670833,131.134,6.78105,-5.256605
4.679167,131.2979,6.780954,-5.232984
4.6875,131.4661,6.78105,-5.209343
4.695833,131.6319,6.780954,-5.186656
4.704167,131.8024,6.781024,-5.163018
4.7125,131.9726,6.780972,-5.140014
4.720833,132.1436,6.78108,-5.117282
4.729166,132.3102,6.781019,-5.094853
4.7375,132.4788,6.781089,-5.072361
4.745834,132.6437,6.781152,-5.050391
4.754166,132.8136,6.781118,-5.028478
4.7625,132.9786,6.78129,-5.007377
4.770834,133.1504,6.781256,-4.9855
4.779167,133.3214,6.781362,-4.963166
4.7875,133.4865,6.781329,-4.941672
4.795833,133.6561,6.781436,-4.919967
4.804167,133.8308,6.78139,-4.898438
4.8125,133.9992,6.78146,-4.877131
4.820833,134.1717,6.781516,-4.855762
4.829167,134.3315,6.781472,-4.83506
4.8375,134.5033,6.781568,-4.813597
4.845833,134.6708,6.781497,-4.792176
4.854166,134.8456,6.781566,-4.770813
4.8625,135.0114,6.781544,-4.750094
4.870834,135.1812,6.781619,-4.72954
4.879166,135.3504,6.781609,-4.709551
4.8875,135.5238,6.781692,-4.689344
4.895834,135.6888,6.781738,-4.669784
4.904167,135.8564,6.781714,-4.650332
4.9125,136.0243,6.781772,-4.630816
4.920833,136.1949,6.781772,-4.611268
4.929167,136.364,6.781796,-4.591882
4.9375,136.5413,6.781806,-4.572208
4.945833,136.7098,6.781845,-4.553559
4.954167,136.8813,6.781886,-4.534512
4.9625,137.0539,6.781907,-4.515118
4.970833,137.2246,6.781934,-4.496019
4.979166,137.3963,6.781938,-4.4771
4.9875,137.5718,6.781946,-4.457992
4.995834,137.7449,6.782022,-4.439434
5.004166,137.9163,6.782014,-4.421134
5.0125,138.0837,6.782122,-4.403474
5.020834,138.2605,6.782116,-4.385197
5.029167,138.4312,6.782184,-4.367134
5.0375,138.6007,6.782188,-4.349478
5.045833,138.774,6.782226,-4.33171
5.054167,138.9491,6.782247,-4.313816
5.0625,139.1188,6.78227,-4.296582
5.070833,139.2896,6.782369,-4.279489
5.079167,139.4614,6.782284,-4.262406
5.0875,139.6348,6.782395,-4.245102
5.095833,139.8085,6.782319,-4.227615
5.104166,139.9828,6.782384,-4.210588
5.1125,140.1506,6.782376,-4.194217
5.120834,140.3229,6.782425,-4.177643
5.129166,140.4978,6.78248,-4.161085
5.1375,140.6629,6.782476,-4.14524
5.145834,140.8425,6.782519,-4.12891
5.154167,141.0138,6.782474,-4.11245
5.1625,141.1835,6.78259,-4.096078
5.170833,141.3617,6.782495,-4.079767
5.179167,141.5306,6.782624,-4.064176
5.1875,141.708,6.782603,-4.048122
5.195833,141.8823,6.782684,-4.031876
5.204167,142.0528,6.782669,-4.016065
5.2125,142.2259,6.782666,-4.000465
5.220833,142.4008,6.782718,-3.984491
5.229166,142.5702,6.7827,-3.96884
5.2375,142.7414,6.782786,-3.953962
5.245834,142.9143,6.782745,-3.938633
5.254166,143.0867,6.78285,-3.923274
5.2625,143.2598,6.782766,-3.90793
5.270834,143.4306,6.782887,-3.892911
5.279168,143.6044,6.782828,-3.878403
5.2875,143.7792,6.782893,-3.863484
5.295832,143.9576,6.782934,-3.848594
5.304168,144.1259,6.782898,-3.834484
5.3125,144.303,6.782958,-3.819663
5.320832,144.4758,6.782922,-3.805053
5.329168,144.6519,6.783035,-3.79092
5.3375,144.8313,6.783013,-3.776427
5.345832,145.0008,6.783142,-3.762146
5.354166,145.1754,6.78306,-3.747981
5.3625,145.3489,6.78313,-3.733826
5.370834,145.5195,6.783109,-3.720248
5.379166,145.6953,6.783105,-3.7062
5.3875,145.8724,6.783174,-3.692132
5.395834,146.0451,6.783166,-3.678287
5.404168,146.2206,6.783255,-3.66412
5.4125,146.3955,6.783207,-3.650243
5.420832,146.5653,6.783269,-3.636812
5.429168,146.7378,6.783155,-3.62351
5.4375,146.9107,6.78327,-3.610004
5.445832,147.0895,6.783228,-3.596145
5.454168,147.2604,6.7833,-3.58257
5.4625,147.4382,6.783343,-3.568692
5.470832,147.6123,6.783366,-3.555139
5.479166,147.7825,6.783444,-3.54203
5.4875,147.956,6.783408,-3.529253
5.495834,148.1288,6.783497,-3.516428
5.504166,148.3075,6.783437,-3.503339
5.5125,148.4784,6.783624,-3.490597
5.520834,148.6509,6.78353,-3.477838
5.529168,148.8294,6.78367,-3.465304
5.5375,149.0016,6.783628,-3.45305
5.545832,149.1768,6.783672,-3.440661
5.554168,149.3523,6.783725,-3.428119
5.5625,149.5202,6.783671,-3.41595
