Time_min,Temp_C,Mass_mg,Heat_Flow_mW
1.1125,58.48158,7.357612,7.146506
1.120833,58.61633,7.357641,6.968168
1.129167,58.7615,7.357718,6.786795
1.1375,58.9137,7.357734,6.60584
1.145834,59.06187,7.357806,6.42512
1.154167,59.21294,7.357838,6.242898
1.1625,59.35942,7.357926,6.061285
1.170834,59.50378,7.357942,5.879443
1.179167,59.65855,7.357926,5.69659
1.1875,59.81492,7.357929,5.51407
1.195833,59.97099,7.357886,5.331726
1.204166,60.12408,7.357964,5.148969
1.2125,60.2852,7.357964,4.966627
1.220833,60.44851,7.358071,4.783562
1.229166,60.59774,7.35816,4.599042
1.2375,60.76574,7.358241,4.412747
1.245833,60.92793,7.35824,4.227596
1.254167,61.08434,7.358328,4.042305
1.2625,61.25302,7.358422,3.856666
1.270834,61.4187,7.358506,3.670902
1.279167,61.58247,7.358695,3.484869
1.2875,61.75318,7.358648,3.299332
1.295834,61.91488,7.358735,3.112781
1.304167,62.08188,7.358748,2.92582
1.3125,62.25438,7.358785,2.740977
1.320833,62.42326,7.358776,2.556381
1.329166,62.59356,7.358847,2.371338
1.3375,62.76775,7.358813,2.187246
1.345833,62.9414,7.358849,2.002936
1.354166,63.11336,7.358937,1.819801
1.3625,63.28629,7.358869,1.636978
1.370833,63.46056,7.359039,1.453897
1.379167,63.63809,7.359058,1.271992
1.3875,63.81152,7.359075,1.090358
1.395834,63.99384,7.359116,0.9082066
1.404167,64.17449,7.359158,0.7281028
1.4125,64.35372,7.359161,0.5480986
1.420834,64.52843,7.35929,0.3682068
1.429167,64.71192,7.359318,0.18836
1.4375,64.89551,7.359336,0.008393626
1.445833,65.07737,7.359392,-0.1708752
1.454166,65.25534,7.359384,-0.3492191
1.4625,65.43901,7.359421,-0.5265941
1.470833,65.62245,7.359506,-0.702525
1.479166,65.8082,7.359488,-0.8775875
1.4875,65.98962,7.359522,-1.052646
1.495833,66.17211,7.35961,-1.227434
1.504167,66.35926,7.359575,-1.401286
1.5125,66.54584,7.359718,-1.574188
1.520834,66.7353,7.359741,-1.747062
1.529167,66.92476,7.359812,-1.918397
1.5375,67.11034,7.359863,-2.088808
1.545834,67.29926,7.359928,-2.258756
1.554167,67.48851,7.359998,-2.427846
1.5625,67.67706,7.360074,-2.596172
1.570833,67.86578,7.360122,-2.76408
1.579166,68.0597,7.360062,-2.92945
1.5875,68.24897,7.360139,-3.095259
1.595833,68.43954,7.35999,-3.259678
1.604166,68.63511,7.360038,-3.421928
1.6125,68.82564,7.360012,-3.582792
1.620833,69.01739,7.360053,-3.743673
1.629167,69.20331,7.360066,-3.90458
1.6375,69.3956,7.36001,-4.064676
1.645834,69.5871,7.360084,-4.223791
1.654167,69.78647,7.36008,-4.379552
1.6625,69.97946,7.360276,-4.534347
1.670834,70.17149,7.360219,-4.687432
1.679166,70.36766,7.360395,-4.839934
1.6875,70.5539,7.360393,-4.991861
1.695834,70.74989,7.36045,-5.142947
1.704166,70.94776,7.360495,-5.292471
1.7125,71.14102,7.36051,-5.43957
1.720833,71.34022,7.360618,-5.58428
1.729166,71.53784,7.36055,-5.727179
1.7375,71.72993,7.36071,-5.871294
1.745833,71.93048,7.360629,-6.01424
1.754167,72.12507,7.360774,-6.155588
1.7625,72.32188,7.360768,-6.294678
1.770834,72.51814,7.360819,-6.43294
1.779167,72.71813,7.360904,-6.568316
1.7875,72.91469,7.360857,-6.702137
1.795834,73.111,7.360924,-6.834976
1.804166,73.30803,7.360865,-6.966239
1.8125,73.50044,7.360984,-7.097546
1.820834,73.69703,7.36091,-7.22652
