Time_min,Temp_C,Mass_mg,Heat_Flow_mW
0.9958332,56.38008,14.49972,8.867286
1.004167,56.50035,14.49983,8.645772
1.0125,56.6291,14.49971,8.421757
1.020833,56.75265,14.4998,8.193984
1.029167,56.87742,14.49976,7.965216
1.0375,57.00219,14.49978,7.73584
1.045834,57.1312,14.49988,7.503443
1.054167,57.26106,14.49979,7.269426
1.0625,57.40106,14.49992,7.03211
1.070833,57.5271,14.49977,6.794056
1.079166,57.6636,14.49996,6.55403
1.0875,57.79658,14.49981,6.312363
1.095833,57.93002,14.50002,6.068436
1.104166,58.06838,14.5,5.823194
1.1125,58.21308,14.50007,5.576283
1.120833,58.351,14.50006,5.32897
1.129167,58.49084,14.49995,5.08037
1.1375,58.63687,14.50004,4.82902
1.145834,58.78287,14.49984,4.577136
1.154167,58.92026,14.49997,4.324851
1.1625,59.07104,14.49976,4.070427
1.170834,59.21934,14.49991,3.816171
1.179167,59.37082,14.49976,3.56079
1.1875,59.51926,14.49976,3.305118
1.195833,59.67157,14.49978,3.048458
1.204166,59.82334,14.49975,2.790064
1.2125,59.97549,14.49991,2.532325
1.220833,60.13,14.49983,2.27486
1.229166,60.2888,14.49996,2.016151
1.2375,60.43938,14.49984,1.756915
1.245833,60.59609,14.49995,1.496238
1.254167,60.75407,14.4998,1.234446
1.2625,60.91604,14.49979,0.9737866
1.270834,61.08004,14.49973,0.71277
1.279167,61.23457,14.49958,0.4509872
1.2875,61.39893,14.49967,0.1885216
1.295834,61.57076,14.49952,-0.07373924
1.304167,61.73799,14.49961,-0.3362582
1.3125,61.90407,14.4995,-0.598628
1.320833,62.06578,14.49953,-0.8617187
1.329166,62.2381,14.49952,-1.123335
1.3375,62.40356,14.4996,-1.384413
1.345833,62.57229,14.49965,-1.647529
1.354166,62.73906,14.4996,-1.911174
1.3625,62.91099,14.49969,-2.17388
1.370833,63.0779,14.49954,-2.435394
1.379167,63.25124,14.49962,-2.696887
1.3875,63.42508,14.4995,-2.959362
1.395834,63.5965,14.49951,-3.22248
1.404167,63.76885,14.4995,-3.484587
1.4125,63.94304,14.49944,-3.746332
1.420834,64.11757,14.4994,-4.009101
1.429167,64.29908,14.49932,-4.270117
1.4375,64.47442,14.49934,-4.530033
1.445833,64.65338,14.49926,-4.789322
1.454166,64.82876,14.49928,-5.049594
1.4625,65.00882,14.4992,-5.308799
1.470833,65.18363,14.49918,-5.5675
1.479166,65.3711,14.49914,-5.824146
1.4875,65.5505,14.49902,-6.079508
1.495833,65.729,14.49902,-6.33364
1.504167,65.91163,14.499,-6.587416
1.5125,66.0982,14.49898,-6.840132
1.520834,66.277,14.49894,-7.092286
1.529167,66.46495,14.49884,-7.342684
1.5375,66.64668,14.49876,-7.591724
1.545834,66.83032,14.49866,-7.839606
1.554167,67.0107,14.49859,-8.087178
1.5625,67.19669,14.49851,-8.334149
1.570833,67.38231,14.49846,-8.57984
1.579166,67.57184,14.4984,-8.824384
1.5875,67.75278,14.49828,-9.066913
1.595833,67.94366,14.49822,-9.306818
1.604166,68.12929,14.49809,-9.547384
1.6125,68.31734,14.49801,-9.786821
1.620833,68.50575,14.49789,-10.02442
1.629167,68.70079,14.49785,-10.25974
1.6375,68.88757,14.49778,-10.49459
1.645834,69.07561,14.49772,-10.727
1.654167,69.26868,14.49774,-10.95827
1.6625,69.46178,14.49756,-11.18815
1.670834,69.64691,14.49754,-11.4173
1.679166,69.83745,14.49739,-11.64359
1.6875,70.02732,14.49741,-11.86862
1.695834,70.22045,14.49731,-12.09124
1.704166,70.40585,14.49729,-12.3138
1.7125,70.59436,14.49712,-12.5352
1.720833,70.79097,14.49705,-12.75319
1.729166,70.98606,14.49691,-12.96997
1.7375,71.17294,14.49672,-13.18631
1.745833,71.36799,14.49669,-13.39944
1.754167,71.55468,14.49647,-13.61342
1.7625,71.75556,14.49644,-13.82208
1.770834,71.9463,14.49617,-14.03009
1.779167,72.1415,14.49614,-14.23533
1.7875,72.3351,14.4959,-14.43908
1.795834,72.53219,14.49586,-14.63978
1.804166,72.72265,14.49567,-14.83931
1.8125,72.91592,14.49556,-15.03583
1.820834,73.10531,14.49545,-15.23154
1.829166,73.30082,14.4952,-15.42375
1.8375,73.49516,14.4952,-15.61403
1.845833,73.68978,14.49489,-15.80301
1.854166,73.88968,14.49489,-15.98882
1.8625,74.0833,14.49461,-16.17419
1.870833,74.27524,14.49454,-16.3579
1.879167,74.4764,14.49434,-16.53686
1.8875,74.66425,14.4942,-16.7172
1.895834,74.85703,14.49407,-16.89456
1.904167,75.05584,14.49381,-17.06736
1.9125,75.25268,14.49375,-17.23828
1.920834,75.44772,14.4934,-17.40782
1.929166,75.63906,14.4934,-17.57684
1.9375,75.83674,14.49308,-17.74156
1.945834,76.02914,14.49304,-17.90586
1.954166,76.22352,14.49276,-18.06621
1.9625,76.4109,14.49261,-18.22678
1.970833,76.60898,14.49242,-18.38268
1.979166,76.80345,14.49217,-18.53647
1.9875,76.9941,14.49217,-18.69032
1.995833,77.19078,14.49184,-18.83978
2.004166,77.37579,14.49179,-18.99025
2.0125,77.57578,14.49144,-19.13334
2.020833,77.76351,14.49134,-19.27736
2.029167,77.9561,14.49102,-19.41734
2.0375,78.14739,14.49091,-19.5572
2.045834,78.34797,14.49064,-19.69062
2.054166,78.53606,14.49039,-19.82529
2.0625,78.73512,14.49023,-19.9545
2.070834,78.92736,14.48981,-20.08302
2.079166,79.1211,14.4897,-20.20902
2.0875,79.31086,14.48934,-20.33352
2.095833,79.50105,14.48923,-20.45512
2.104167,79.68572,14.48883,-20.57719
2.1125,79.87849,14.48865,-20.69459
2.120834,80.07229,14.4883,-20.80925
2.129166,80.27106,14.48809,-20.91996
2.1375,80.45541,14.48785,-21.03208
2.145833,80.65089,14.48754,-21.13921
2.154167,80.83612,14.48732,-21.24785
2.1625,81.02702,14.48689,-21.35227
2.170834,81.21738,14.48668,-21.4548
2.179166,81.40845,14.48622,-21.55496
2.1875,81.60161,14.48602,-21.65152
2.195834,81.7875,14.48554,-21.7482
2.204166,81.97597,14.48531,-21.84127
2.2125,82.16785,14.48485,-21.93241
2.220833,82.35416,14.48454,-22.02333
2.229167,82.54194,14.48417,-22.11084
2.2375,82.73007,14.48376,-22.19548
2.245834,82.91913,14.48358,-22.27749
2.254166,83.10386,14.48311,-22.359
2.2625,83.2957,14.48295,-22.43539
2.270833,83.48094,14.4825,-22.5125
2.279167,83.6674,14.48231,-22.58655
2.2875,83.85668,14.48184,-22.65799
2.295834,84.05064,14.48162,-22.72409
2.304166,84.23047,14.48119,-22.7929
2.3125,84.41431,14.48075,-22.85884
2.320834,84.60288,14.48044,-22.92108
2.329166,84.79136,14.4799,-22.98152
2.3375,84.97256,14.47962,-23.04225
2.345833,85.16257,14.47902,-23.09842
2.354167,85.34758,14.47876,-23.15438
2.3625,85.53166,14.47824,-23.2086
2.370834,85.71305,14.47791,-23.26184
2.379166,85.89852,14.4774,-23.31154
2.3875,86.07871,14.47704,-23.36184
2.395833,86.26446,14.47671,-23.40801
2.404167,86.44535,14.47626,-23.45392
2.4125,86.62726,14.47603,-23.49784
2.420834,86.80881,14.47554,-23.54024
2.429166,86.98759,14.47529,-23.58232
2.4375,87.17055,14.47478,-23.62012
2.445834,87.34793,14.47445,-23.65844
2.454166,87.53309,14.47394,-23.69159
2.4625,87.71422,14.47361,-23.72578
2.470833,87.89208,14.47311,-23.7583
2.479167,88.07241,14.47266,-23.78882
2.4875,88.24876,14.47228,-23.81856
2.495834,88.42972,14.47172,-23.84479
2.504166,88.60681,14.47134,-23.87013
2.5125,88.78728,14.47081,-23.8924
2.520833,88.96551,14.47043,-23.91455
2.529167,89.14606,14.46993,-23.93423
2.5375,89.31978,14.46956,-23.95432
2.545834,89.49632,14.46909,-23.97191
2.554166,89.67344,14.46871,-23.98802
2.5625,89.84931,14.46828,-24.00185
2.570834,90.025,14.46777,-24.01471
2.579166,90.20088,14.46739,-24.02606
2.5875,90.37306,14.46688,-24.03738
2.595833,90.54666,14.46644,-24.04617
2.604167,90.72329,14.46594,-24.05272
2.6125,90.90074,14.46548,-24.05732
2.620834,91.08102,14.46498,-24.05947
2.629166,91.25375,14.46445,-24.06221
2.6375,91.42101,14.46393,-24.066
2.645833,91.59478,14.46341,-24.0665
2.654167,91.76598,14.46296,-24.06629
2.6625,91.93655,14.4624,-24.06457
2.670834,92.10938,14.46189,-24.06097
2.679166,92.28194,14.46136,-24.05535
2.6875,92.45255,14.46084,-24.04848
2.695834,92.62603,14.46033,-24.04002
2.704166,92.79344,14.45983,-24.0332
2.7125,92.97369,14.45931,-24.02036
2.720833,93.13995,14.45879,-24.01035
2.729167,93.3078,14.4582,-23.99832
2.7375,93.48109,14.4577,-23.98295
2.745834,93.64934,14.45713,-23.96934
2.754166,93.81549,14.45658,-23.95428
2.7625,93.98781,14.45606,-23.93665
2.770833,94.15575,14.45552,-23.91895
2.779167,94.32892,14.45502,-23.89731
2.7875,94.49594,14.45444,-23.87632
2.795834,94.66,14.45396,-23.85611
2.804166,94.8259,14.45333,-23.83465
2.8125,94.99621,14.45278,-23.80994
2.820834,95.15936,14.45208,-23.7874
2.829166,95.32501,14.45152,-23.76176
2.8375,95.49395,14.45084,-23.73465
2.845833,95.65876,14.45022,-23.70875
2.854167,95.82368,14.44958,-23.6819
2.8625,95.98849,14.44884,-23.65419
2.870834,96.15251,14.44824,-23.6257
2.879166,96.31931,14.44749,-23.5943
2.8875,96.48118,14.44694,-23.56328
2.895833,96.6432,14.44629,-23.53246
2.904167,96.81699,14.44575,-23.49595
2.9125,96.97707,14.44515,-23.46346
2.920834,97.14076,14.44466,-23.42839
2.929166,97.30387,14.44407,-23.39201
2.9375,97.46725,14.44352,-23.35495
2.945834,97.63292,14.44298,-23.31563
2.954166,97.78828,14.44235,-23.28
2.9625,97.95375,14.44175,-23.24003
2.970833,98.11581,14.44104,-23.20099
2.979167,98.2786,14.44046,-23.1609
2.9875,98.44369,14.43972,-23.11908
2.995834,98.60546,14.43903,-23.07774
3.004166,98.76559,14.43829,-23.03584
3.0125,98.92969,14.43757,-22.99212
3.020833,99.08932,14.43686,-22.94873
3.029167,99.25391,14.43606,-22.90322
3.0375,99.40644,14.43537,-22.86046
3.045834,99.56606,14.43461,-22.81556
3.054166,99.72666,14.43396,-22.76946
3.0625,99.89044,14.4332,-22.7211
3.070834,100.0501,14.43252,-22.67308
3.079166,100.2039,14.43182,-22.62612
3.0875,100.3685,14.43108,-22.57597
3.095833,100.5235,14.43041,-22.52851
3.104167,100.6806,14.42964,-22.48023
3.1125,100.8441,14.42901,-22.429
3.120834,101.005,14.42821,-22.37833
3.129166,101.1621,14.42755,-22.32793
3.1375,101.3192,14.42671,-22.27694
3.145833,101.4794,14.42592,-22.22452
3.154167,101.6366,14.42507,-22.17278
3.1625,101.7952,14.42422,-22.12108
3.170834,101.9547,14.42345,-22.06808
3.179166,102.1125,14.42253,-22.01487
3.1875,102.2676,14.42177,-21.9624
3.195834,102.4266,14.42084,-21.90862
3.204167,102.5779,14.42001,-21.85602
3.2125,102.7361,14.41911,-21.80098
3.220833,102.8934,14.4183,-21.74549
3.229167,103.0493,14.41749,-21.69027
3.2375,103.2053,14.41664,-21.63541
3.245834,103.3673,14.4158,-21.5769
3.254166,103.5162,14.41491,-21.52237
3.2625,103.6733,14.41404,-21.46498
3.270833,103.8277,14.41309,-21.40819
3.279167,103.9837,14.41216,-21.35123
3.2875,104.1381,14.41123,-21.29508
3.295833,104.2963,14.4103,-21.237
3.304166,104.4499,14.40934,-21.18046
3.3125,104.6122,14.40837,-21.12083
3.320834,104.7665,14.40745,-21.0632
3.329167,104.9227,14.40652,-21.005
3.3375,105.0792,14.40549,-20.94664
3.345833,105.2345,14.40459,-20.88831
3.354167,105.3856,14.40359,-20.83069
3.3625,105.536,14.4027,-20.77259
3.370834,105.6947,14.40174,-20.71202
3.379166,105.8504,14.40079,-20.65219
3.3875,106.002,14.3999,-20.59351
3.395833,106.1575,14.39893,-20.53345
3.404167,106.3088,14.39794,-20.47458
3.4125,106.4649,14.39684,-20.41406
3.420833,106.6193,14.39588,-20.35402
3.429166,106.7697,14.39471,-20.29484
3.4375,106.9252,14.39376,-20.23457
3.445834,107.0785,14.39263,-20.17511
3.454167,107.2296,14.39155,-20.11541
3.4625,107.3845,14.39049,-20.05481
3.470833,107.5417,14.38932,-19.99366
3.479167,107.6896,14.38828,-19.93528
3.4875,107.8405,14.3871,-19.8761
3.495834,107.9998,14.38611,-19.81459
3.504166,108.1466,14.38495,-19.75685
3.5125,108.3091,14.38397,-19.69485
3.520833,108.4602,14.38275,-19.63535
3.529167,108.6123,14.38171,-19.5756
3.5375,108.7663,14.38064,-19.51569
3.545833,108.9202,14.37949,-19.45618
3.554166,109.0768,14.37848,-19.39516
3.5625,109.227,14.37722,-19.33617
3.570834,109.3818,14.37629,-19.27547
3.579167,109.5359,14.37509,-19.21496
3.5875,109.6884,14.37406,-19.15461
3.595833,109.8442,14.37285,-19.09356
3.604167,109.9896,14.37181,-19.03566
3.6125,110.1441,14.37057,-18.97512
3.620834,110.2956,14.36931,-18.9159
3.629166,110.4505,14.36818,-18.85487
3.6375,110.6059,14.3668,-18.79425
3.645833,110.7584,14.3657,-18.73412
3.654167,110.9109,14.36423,-18.67432
3.6625,111.0666,14.36305,-18.61439
3.670833,111.2187,14.36165,-18.55536
3.679166,111.3725,14.36042,-18.49562
3.6875,111.523,14.35908,-18.43719
3.695834,111.6786,14.35779,-18.37726
3.704167,111.8293,14.35652,-18.31874
3.7125,111.9852,14.35503,-18.25938
3.720833,112.1405,14.35384,-18.20024
3.729167,112.2951,14.35226,-18.1416
3.7375,112.4472,14.35102,-18.08346
3.745834,112.6004,14.34944,-18.02497
3.754166,112.756,14.34808,-17.96643
3.7625,112.9087,14.34656,-17.90934
3.770833,113.0647,14.34506,-17.85091
3.779167,113.2205,14.34362,-17.79275
3.7875,113.3697,14.34204,-17.73631
3.795833,113.5245,14.34069,-17.67867
3.804166,113.6801,14.339,-17.62118
3.8125,113.8346,14.33772,-17.56401
3.820834,113.9862,14.33605,-17.50847
3.829167,114.1425,14.33464,-17.45145
3.8375,114.2961,14.33304,-17.39453
3.845833,114.4516,14.33148,-17.33732
3.854167,114.6015,14.33002,-17.28181
3.8625,114.7599,14.32832,-17.22499
3.870834,114.9128,14.32685,-17.16941
3.879166,115.0651,14.32512,-17.11425
3.8875,115.2205,14.32362,-17.05874
3.895833,115.3762,14.32184,-17.00366
3.904167,115.5298,14.3203,-16.94879
3.9125,115.687,14.31861,-16.89386
3.920833,115.8428,14.31698,-16.83989
3.929166,115.9953,14.31532,-16.78695
3.9375,116.1504,14.31351,-16.7338
3.945834,116.3046,14.31194,-16.68047
3.954167,116.4668,14.3101,-16.62602
3.9625,116.6213,14.30849,-16.57324
3.970833,116.7787,14.30666,-16.52008
3.979167,116.9296,14.30499,-16.46828
3.9875,117.0884,14.30319,-16.41539
3.995834,117.2394,14.30146,-16.36482
4.004166,117.3961,14.29963,-16.31272
4.0125,117.5532,14.29783,-16.26046
4.020834,117.7089,14.29606,-16.20936
4.029167,117.8682,14.29412,-16.15764
4.0375,118.0274,14.29239,-16.10573
4.045833,118.1801,14.29043,-16.05591
4.054167,118.338,14.28871,-16.00497
4.0625,118.495,14.28678,-15.95504
4.070833,118.6541,14.2849,-15.904
4.079167,118.8148,14.28301,-15.85289
4.0875,118.9707,14.28111,-15.80353
4.095833,119.1249,14.2792,-15.75482
4.104166,119.2868,14.27722,-15.70448
4.1125,119.4406,14.27534,-15.65622
4.120834,119.5976,14.27329,-15.60786
4.129166,119.7596,14.27142,-15.55857
4.1375,119.9124,14.26932,-15.51149
4.145834,120.0759,14.26739,-15.46251
4.154167,120.2326,14.26547,-15.4154
4.1625,120.3909,14.26336,-15.36808
4.170833,120.5486,14.26138,-15.32109
4.179167,120.7065,14.25928,-15.27453
4.1875,120.8629,14.25729,-15.22836
4.195833,121.0218,14.25516,-15.18207
4.204167,121.1846,14.25314,-15.13532
4.2125,121.3405,14.25099,-15.09058
4.220833,121.5034,14.24893,-15.04407
4.229166,121.6568,14.24679,-14.99935
4.2375,121.8207,14.24451,-14.95342
4.245834,121.9795,14.24242,-14.90892
4.254166,122.1339,14.24016,-14.8657
4.2625,122.2986,14.23802,-14.82086
4.270834,122.4554,14.2358,-14.77766
4.279167,122.618,14.23361,-14.73358
4.2875,122.783,14.23142,-14.68915
4.295833,122.9424,14.22912,-14.64596
4.304167,123.1054,14.22683,-14.60358
4.3125,123.2614,14.22446,-14.56259
4.320833,123.4242,14.22224,-14.52042
4.329167,123.5812,14.21989,-14.47952
4.3375,123.7431,14.21766,-14.43766
4.345833,123.9054,14.21532,-14.3959
4.354166,124.0732,14.21296,-14.3537
4.3625,124.2342,14.21066,-14.31292
4.370834,124.3934,14.2082,-14.27272
4.379166,124.5564,14.2059,-14.23208
4.3875,124.7142,14.20348,-14.19221
4.395834,124.881,14.20112,-14.1511
4.404167,125.0413,14.19866,-14.11126
4.4125,125.2066,14.1962,-14.07068
4.420833,125.3697,14.19372,-14.03095
4.429167,125.5311,14.19117,-13.99203
4.4375,125.6909,14.18876,-13.95329
4.445833,125.8526,14.18616,-13.9148
4.454167,126.0152,14.18372,-13.87666
4.4625,126.1794,14.18119,-13.83845
4.470833,126.3398,14.17871,-13.80111
4.479166,126.5039,14.17618,-13.76345
4.4875,126.6684,14.17357,-13.72595
4.495834,126.8349,14.17109,-13.68841
4.504166,126.9958,14.16844,-13.65216
4.5125,127.1574,14.16588,-13.61562
4.520834,127.3244,14.16317,-13.57879
4.529167,127.4859,14.16056,-13.54332
4.5375,127.6531,14.15784,-13.50681
4.545833,127.8156,14.15509,-13.4712
4.554167,127.9837,14.15236,-13.43519
4.5625,128.1489,14.14956,-13.3998
4.570833,128.316,14.14694,-13.3641
4.579167,128.4784,14.14405,-13.32948
4.5875,128.6442,14.1414,-13.29477
4.595833,128.8034,14.13859,-13.26126
4.604166,128.9686,14.13581,-13.22707
4.6125,129.1316,14.13301,-13.19314
4.620834,129.2993,14.13019,-13.1587
4.629166,129.4639,14.12737,-13.12553
4.6375,129.6306,14.12445,-13.0922
4.645834,129.7953,14.12169,-13.05922
4.654167,129.9628,14.11865,-13.02638
4.6625,130.1297,14.11583,-12.99372
4.670833,130.2903,14.11276,-12.96215
4.679167,130.4588,14.1098,-12.92988
4.6875,130.626,14.1068,-12.89754
4.695833,130.7924,14.10376,-12.8656
4.704167,130.9601,14.10074,-12.83344
4.7125,131.1284,14.09769,-12.80141
4.720833,131.2972,14.09468,-12.76943
4.729166,131.4605,14.09142,-12.7386
4.7375,131.6247,14.08842,-12.70788
4.745834,131.7946,14.08513,-12.67692
4.754166,131.9643,14.08206,-12.64587
4.7625,132.1353,14.0789,-12.61441
4.770834,132.298,14.07569,-12.58481
4.779167,132.4681,14.0726,-12.5544
4.7875,132.6342,14.06931,-12.5254
4.795833,132.804,14.06612,-12.49602
4.804167,132.9723,14.06291,-12.46691
4.8125,133.1436,14.05972,-12.43821
4.820833,133.3094,14.05648,-12.41033
4.829167,133.4771,14.05331,-12.38211
4.8375,133.6479,14.05003,-12.35409
4.845833,133.8164,14.04675,-12.327
4.854166,133.9829,14.0436,-12.30048
4.8625,134.1564,14.04022,-12.27309
4.870834,134.3231,14.037,-12.24665
4.879166,134.4928,14.03367,-12.2196
4.8875,134.6621,14.03024,-12.19296
4.895834,134.8276,14.02696,-12.16722
4.904167,134.9943,14.02346,-12.14136
4.9125,135.1678,14.02008,-12.11436
4.920833,135.3396,14.01655,-12.08778
4.929167,135.508,14.01298,-12.06177
4.9375,135.6784,14.00923,-12.03584
4.945833,135.8466,14.00552,-12.01074
4.954167,136.0186,14.00182,-11.98532
4.9625,136.1884,13.998,-11.96058
4.970833,136.3587,13.99429,-11.9358
4.979166,136.5283,13.99038,-11.91046
4.9875,136.6949,13.98661,-11.88624
4.995834,136.8686,13.98269,-11.86134
5.004166,137.0382,13.97886,-11.83722
5.0125,137.214,13.97507,-11.81246
5.020834,137.3851,13.97126,-11.78811
5.029167,137.5532,13.96743,-11.76362
5.0375,137.7228,13.96347,-11.73919
5.045833,137.8911,13.95963,-11.71466
5.054167,138.0647,13.95559,-11.68948
5.0625,138.2352,13.95175,-11.66505
5.070833,138.4058,13.94768,-11.6406
5.079167,138.5763,13.9437,-11.61627
5.0875,138.7509,13.93964,-11.59097
5.095833,138.9178,13.93548,-11.5669
5.104166,139.0914,13.9314,-11.54217
5.1125,139.2678,13.92716,-11.51777
5.120834,139.4379,13.92307,-11.4938
5.129166,139.6144,13.91876,-11.46904
5.1375,139.7897,13.91465,-11.44463
5.145834,139.9619,13.91027,-11.42079
5.154167,140.1311,13.90601,-11.39709
5.1625,140.3075,13.90166,-11.37246
5.170833,140.48,13.89727,-11.34878
5.179167,140.6505,13.89299,-11.32507
5.1875,140.8273,13.88847,-11.30048
5.195833,140.9938,13.88423,-11.27712
5.204167,141.1702,13.87972,-11.2527
5.2125,141.3404,13.8754,-11.22916
5.220833,141.5137,13.87087,-11.20522
5.229166,141.6874,13.8664,-11.18102
5.2375,141.8604,13.86193,-11.15693
5.245834,142.0348,13.85731,-11.13267
5.254166,142.2012,13.85286,-11.1091
5.2625,142.3769,13.84812,-11.08437
5.270834,142.553,13.8436,-11.05958
5.279168,142.7266,13.83879,-11.03464
5.2875,142.8984,13.83414,-11.00978
5.295832,143.0728,13.82936,-10.98484
5.304168,143.2456,13.82462,-10.96003
5.3125,143.4183,13.81988,-10.93534
5.320832,143.5925,13.81503,-10.9107
5.329168,143.7649,13.81036,-10.88656
5.3375,143.9354,13.80552,-10.86266
5.345832,144.1098,13.80086,-10.83874
5.354166,144.2851,13.79611,-10.8151
5.3625,144.4588,13.79149,-10.79185
5.370834,144.6306,13.78674,-10.76931
5.379166,144.804,13.78201,-10.7464
5.3875,144.9772,13.77728,-10.72387
5.395834,145.1528,13.77248,-10.70108
5.404168,145.3271,13.76779,-10.67874
5.4125,145.5007,13.76296,-10.65676
5.420832,145.6741,13.75822,-10.63516
5.429168,145.8428,13.75333,-10.61403
5.4375,146.0164,13.74844,-10.59238
5.445832,146.1938,13.74353,-10.57097
5.454168,146.3652,13.73864,-10.54995
5.4625,146.5387,13.73371,-10.52927
5.470832,146.7124,13.72875,-10.50862
5.479166,146.8868,13.72384,-10.48818
5.4875,147.0628,13.71876,-10.46732
5.495834,147.2358,13.71376,-10.44678
5.504166,147.406,13.70863,-10.42687
5.5125,147.5793,13.70358,-10.40663
5.520834,147.7543,13.69848,-10.38641
5.529168,147.9295,13.69336,-10.36644
5.5375,148.1039,13.68824,-10.34682
5.545832,148.2762,13.68307,-10.32731
5.554168,148.4513,13.67796,-10.30754
5.5625,148.625,13.67276,-10.28839
